"Place","Name","Age","Distance","Club","Gender","Year"
76,"JOSEPH M BLEY","27","2890","IM","M","1998"
77,"C (CHIP) CLARK","29","2750","GRIN","M","1998"
78,"PETER J LITTIG","26","2730","DAM","M","1998"
79,"DAVID M GINGELL","29","2605","DAM","M","1998"
1,"JEFF T ERWIN","33","5710","SAWS","M","1998"
2,"MICHAEL O COLLINS","31","5535","UCLA","M","1998"
3,"ROBERT GEISE","33","5355","GCAM","M","1998"
4,"CARR PHILLIPS","32","5335","STAN","M","1998"
5,"TODD E ARRIS","32","5175","TOC","M","1998"
6,"BARTON S WELLS","30","5165","STAN","M","1998"
7,"SEAN P GILLAM","33","5105","SPM","M","1998"
8,"MAX L HANSON","30","5025","DAM","M","1998"
9,"TOM LATOURRETTE","34","5020","UCLA","M","1998"
9,"STEVEN L ATKINS","34","5020","STAN","M","1998"
11,"CHRIS BIMBRICH","34","4965","GCMT","M","1998"
12,"JAMES W HARPER","30","4920","1776","M","1998"
13,"GEOFFREY W LOCKE","30","4910","NEM","M","1998"
14,"MICHAEL I RITTER","34","4875","EMP","M","1998"
14,"STEPHEN A BAUMAN","33","4875","NVAQ","M","1998"
16,"ANDREW NUSSBAUM","34","4850","EMP","M","1998"
16,"KEVIN S SHERMAN","33","4850","GRIN","M","1998"
16,"CHRIS R ROWLAND","34","4850","GRIN","M","1998"
16,"JASON TIMMONS","30","4850","GRIN","M","1998"
20,"DOUGLAS R JONES","31","4810","BLS","M","1998"
21,"ERIC NEILSEN","32","4795","SDSM","M","1998"
22,"JON SHOPE","32","4790","GRIN","M","1998"
23,"STAN R KRODER","32","4785","EMP","M","1998"
24,"JOEL NORGAARD","34","4750","SMMM","M","1998"
24,"KURT W BECKER",NA,"4750","ECM","M","1998"
26,"MICHAEL P PIAZZA","34","4715","NEM","M","1998"
27,"E FERNANDEZ-DUQUE","33","4685","DAM","M","1998"
28,"BILL PRIBIS","31","4680","NEM","M","1998"
29,"KEVIN J UY","32","4665","NEM","M","1998"
30,"KEN L WEIR","32","4655","EMP","M","1998"
31,"ANDREW P LOVAN","31","4650","PRO","M","1998"
32,"SCOTT D HIROSE","31","4615","EMP","M","1998"
32,"DENNIS HOGAN","31","4615","GCMT","M","1998"
34,"VINCENT E DIGNEO","34","4610","STAN","M","1998"
35,"THOMAS L BROWN","30","4605","DAM","M","1998"
36,"RICH A DESIDERI","33","4595","DAM","M","1998"
37,"STEVE T FREDRICKS","32","4525","TAM","M","1998"
37,"ROBERT R ROLLINS","33","4525","H2O","M","1998"
39,"SPENCER B NEYLAND","32","4515","EMP","M","1998"
39,"DENNIS J SCHILLY","31","4515","TTEX","M","1998"
41,"FRED L ANDERSON","31","4500","GRIN","M","1998"
42,"MATTHEW FUERTER","33","4485","SANR","M","1998"
43,"ROY SIKES","33","4480","CRUZ","M","1998"
44,"BRIAN J ROBINSON","31","4460","EMP","M","1998"
45,"SCO VANKUILENBURG","33","4450","NEM","M","1998"
46,"GARY R BATTAGLIA","32","4405","SMMM","M","1998"
47,"JAMES P MCGOFF","34","4390","GRIN","M","1998"
48,"ERIK KULLESEID","34","4365","EMP","M","1998"
49,"MATTHEW HAUSMANN","34","4250","NEM","M","1998"
49,"KURT HOSTETTLER","30","4250","GRIN","M","1998"
49,"CHRISTOP SCHLEGEL","33","4250","GRIN","M","1998"
52,"PETER J TOBIA","31","4235","DAM","M","1998"
52,"KURT CARLAN","33","4235","NCMS","M","1998"
54,"PATRICK A O'BRIEN","32","4215","NEM","M","1998"
55,"EDWARD G YORDAN","33","4185","EMP","M","1998"
55,"BILL LOGSDON","33","4185","ECM","M","1998"
57,"THEODORE A STARK","33","4170","EMP","M","1998"
58,"FLINN FAGG","34","4150","SWIM","M","1998"
58,"ROSS DICKMAN","30","4150","WILD","M","1998"
60,"RICHARD P PICCIRILLO","31","4145","EMP","M","1998"
61,"JAMES MCDONALD","31","4135","CONN","M","1998"
62,"IAN A WAITZ","33","4080","NEM","M","1998"
63,"STEVE DEMPSEY","33","4075","GRIN","M","1998"
64,"ANDREW MILLER","32","4065","GRIN","M","1998"
65,"CARMEN MONKS","32","4025","NEM","M","1998"
65,"VINCENT S FONG","31","4025","DAM","M","1998"
67,"MICHAEL A STERN","33","4010","UCLA","M","1998"
68,"BRYANT L SIH","30","4005","DAM","M","1998"
69,"JON LANGTON","31","4000","NEM","M","1998"
69,"RICK VAVUL","32","4000","GRIN","M","1998"
71,"ROBERT L HORTON","31","3995","EMP","M","1998"
72,"SUNDAY ENGI","33","3975","EMP","M","1998"
72,"CHRISTOPHE PHALEN","33","3975","NEM","M","1998"
74,"ANTHONY BLANCHARD","34","3935","UNAT","M","1998"
75,"SEAN C POLLOCK","30","3900","EMP","M","1998"
76,"MICHAEL S PETERSEN","31","3875","SFRP","M","1998"
76,"DAN F STASZ","34","3875","NEM","M","1998"
78,"DIM PAPATHANASSIOU","33","3860","EMP","M","1998"
79,"CLAY MERRITT","34","3850","GRIN","M","1998"
80,"STEVEN SHAPIRO","34","3840","RHMS","M","1998"
81,"MARK G HOBER","30","3820","MVM","M","1998"
82,"DANIEL J LEVY","32","3800","WPMS","M","1998"
83,"SAM J OLESKY","33","3780","TAM","M","1998"
84,"SINISA NOVAKOVIC","30","3720","DAM","M","1998"
84,"DAN TRUESDALE","34","3720","NEM","M","1998"
86,"MARK A LOHNES","32","3715","NEYN","M","1998"
87,"DAVE THIBODEAU","32","3700","GRIN","M","1998"
88,"EDWARD LINEKIN","34","3615","CONN","M","1998"
89,"RON M PRITCHARD","30","3580","DAM","M","1998"
90,"DAVID R SQUIRES","34","3550","SWIM","M","1998"
90,"THOMA MCCULLOUGH","33","3550","WILD","M","1998"
92,"CHRISTOPHE KADLICK","32","3500","NEM","M","1998"
93,"LLOYD CHAMBERS","33","3460","LOM","M","1998"
94,"ERIK VINK","33","3445","DAM","M","1998"
94,"JIM CRAWFORD","32","3445","EMP","M","1998"
96,"MICHAEL MCCARTHY","31","3415","NEM","M","1998"
96,"ED LAZARUK","30","3415","NEM","M","1998"
96,"WILLIAM H FARRIS","34","3415","ARKM","M","1998"
96,"KEVIN PARKS","32","3415","GRIN","M","1998"
100,"MICHAEL C HAMMOND","30","3395","EMP","M","1998"
101,"STEVE G SNYDER","33","3325","CATM","M","1998"
102,"GUY P WILLEY","32","3310","EMP","M","1998"
103,"MATTHEW POPE","30","3235","SMMM","M","1998"
104,"CHUCK WAGNER","33","3155","GRIN","M","1998"
105,"CHRISTOP CLABAUGH","31","3130","NEM","M","1998"
106,"BARRY ROBY","34","3100","GRIN","M","1998"
107,"WM (RODNEY) BLAND","31","3060","ARKM","M","1998"
108,"WILLIAM R SUTTON","30","2910","DAM","M","1998"
108,"JOSEPH M HARNEY","34","2910","EMP","M","1998"
110,"STEFAN SCHOUTEN","31","2775","DAM","M","1998"
111,"JONATHAN TERLOUW","34","2710","ARKM","M","1998"
112,"CHRISTOPHER BEYER","34","2385","EMP","M","1998"
1,"JEFF S STUART","37","5670","CONN","M","1998"
2,"BOBBY PATTEN","35","5660","BLS","M","1998"
3,"ROBERT C PLACAK","38","5600","TOC","M","1998"
4,"GERRY RODRIGUES","35","5400","UCLA","M","1998"
5,"JAMES D BARBER","38","5390","GRIN","M","1998"
6,"STEVEN R FISHER","35","5350","EMP","M","1998"
7,"SAM S WORDEN","35","5335","STAN","M","1998"
8,"JOSEPH M RHYNE","39","5270","NCMS","M","1998"
9,"RANDY R COX","35","5190","STAN","M","1998"
10,"MIKE KECK","38","5185","TOC","M","1998"
11,"EDMUND J GENDREAU","35","5160","NEM","M","1998"
12,"THOMAS J MACK","39","5155","NEM","M","1998"
13,"ALEX BEGG","35","5150","UNAT","M","1998"
14,"PETER S MACDONALD","35","5145","STAN","M","1998"
14,"DANIEL J GEORKE","38","5145","GAJA","M","1998"
16,"LANCE E HALSTED","38","5115","DAM","M","1998"
17,"STEWART MURRAY","35","5045","SMMM","M","1998"
18,"DANIEL WIRLS","37","5025","CRUZ","M","1998"
18,"LARRY R BLACK","39","5025","SWIM","M","1998"
20,"JIM MATYSEK","38","4985","NIAG","M","1998"
21,"CHRISTOPHER ROTH","39","4970","OREG","M","1998"
21,"KIRK D HUTCHINSON","37","4770","NEM","M","1998"
23,"MATT WOOD","36","4760","CONN","M","1998"
24,"TODD D COOPER","35","4725","EMP","M","1998"
25,"ROBERT A MAKATURA","35","4710","EMP","M","1998"
26,"PETER J WORLAND","39","4700","NEM","M","1998"
26,"GEORG BUTTERFIELD","37","4700","GRIN","M","1998"
26,"BRAD ROBY","36","4700","GRIN","M","1998"
29,"JOSEPH J BAKEL","36","4695","RMM","M","1998"
29,"BILL TYLER","38","4695","NEM","M","1998"
31,"JON P TICE","39","4690","DAM","M","1998"
31,"KENT MAYCUMBER","35","4690","BLS","M","1998"
33,"ERIC R WOLFF","37","4680","MVM","M","1998"
34,"TIMOTHY J MALACH","39","4665","NIAG","M","1998"
35,"PAUL E FORTOUL","39","4655","EMP","M","1998"
35,"WILLING BIDDLE","36","4655","CONN","M","1998"
37,"JON M SMILEY","36","4650","TTEX","M","1998"
38,"RON C GILLOOLY","37","4645","NEM","M","1998"
39,"BRITT W BETTIS","38","4625","UNAT","M","1998"
40,"ROBERT GOLDBLOOM","38","4620","EMP","M","1998"
41,"JAMES C SILK","38","4600","SANR","M","1998"
42,"RONALD GROVE","36","4580","OCNS","M","1998"
42,"MICHAEL DAVID SMITH","36","4580","GRIN","M","1998"
44,"GREGG H RECANZONE","35","4575","DAM","M","1998"
44,"SHERWIN J GORMLY","36","4575","CVM","M","1998"
46,"FRANK SALVO","36","4570","CONN","M","1998"
47,"MARK E GRISMER","39","4540","DAM","M","1998"
47,"DOUG WILLIAMS","39","4540","MICH","M","1998"
49,"THOMA WANNENBURG","38","4495","NCMS","M","1998"
49,"RONALD D MILNER","36","4495","DAM","M","1998"
51,"ANDRE KOLLMORGEN","36","4480","EMP","M","1998"
52,"ROLF SJOGREN","35","4475","EMP","M","1998"
53,"STEPHEN A FUSELIER","38","4465","STAN","M","1998"
54,"DAVE OPLINGER","39","4450","GRIN","M","1998"
55,"CHRIS A FRENCH","36","4445","NEM","M","1998"
56,"BILL IRELAND","38","4435","SCAQ","M","1998"
57,"JOHN A PIZZUTO","35","4420","NEM","M","1998"
58,"JEFF P CALLAS","37","4400","NEM","M","1998"
59,"EDWARD M POWERS","36","4385","GCMT","M","1998"
60,"THOMAS S O'NEILL","34","4375","IM","M","1998"
61,"DAVID LAMBERTSON","36","4370","SMMM","M","1998"
61,"ROBERT M RIPP","35","4370","EMP","M","1998"
63,"VINCE A POLLARD","39","4365","GRIN","M","1998"
64,"JAMES J KINDELAN","35","4340","NEM","M","1998"
65,"STEVE G WHITE","37","4330","H20","M","1998"
66,"BILL G SULLIVAN","36","4325","EMP","M","1998"
66,"PETER E PEGUERO","36","4325","NIAG","M","1998"
68,"JOHN PEAIRS","39","4275","TAM","M","1998"
69,"CRAIG A ROCKHOLD","39","4265","STAN","M","1998"
70,"MICHAEL N HIRST","37","4235","NEM","M","1998"
71,"M CURTIS WHITTAKER","37","4230","NEM","M","1998"
72,"LEE C MCKINLEY","36","4215","SANR","M","1998"
72,"MICHAEL A POWERS","35","4215","NEM","M","1998"
74,"SCOTT R TUTTLE","39","4200","GRIN","M","1998"
74,"CHRSTOPH SHRADER","37","4200","GRIN","M","1998"
76,"ROBERT L MCDANIEL","35","4170","GRIN","M","1998"
77,"MAURICE J MCGINLEY","35","4145","EMP","M","1998"
78,"JOHN D TALBOT","36","4125","SANR","M","1998"
79,"JOE OTTO","39","4110","DAM","M","1998"
80,"ERIC H SHANKS","39","4100","NEYM","M","1998"
81,"THOMAS D ANDERSON","36","4085","LOM","M","1998"
82,"ANDREW G WOOD","39","4065","DAM","M","1998"
83,"STEVEN M JOLLES","39","4060","ANCM","M","1998"
84,"PAUL A SCHROEDER","36","4045","DAM","M","1998"
84,"DAVID P RILEY","35","4045","NEM","M","1998"
86,"KEVIN GALLAGHER","39","4040","CRUZ","M","1998"
87,"MICHAEL J BUSBY","37","4030","NEM","M","1998"
88,"MARK W SCHWARTZ","39","4025","DAM","M","1998"
89,"DANIEL D NARDOZZI","38","4020","SPM","M","1998"
90,"TOM BECKER","38","4010","LAM","M","1998"
91,"CHRIS BELIVEAU","38","4000","WPMS","M","1998"
91,"MARK M QUILLIN","38","4000","SANR","M","1998"
93,"MICHAEL GRUBER","35","3985","UCLA","M","1998"
94,"JOHN J BATIZFALVI","38","3980","CONN","M","1998"
95,"LEON SHELTON","35","3975","GRIN","M","1998"
96,"NEIL A ROBINSON","39","3935","DAM","M","1998"
97,"DAVID P CHOW","37","3930","STAN","M","1998"
98,"PETER G EDWARDS","36","3900","GRIN","M","1998"
98,"STEPHEN G FERRANTI","38","3900","NEM","M","1998"
100,"JAMES R BUSBY","35","3855","EMP","M","1998"
101,"SAMUEL J JEMAL","38","3825","EMP","M","1998"
102,"MICHAEL L GEISINGER","36","3800","EMP","M","1998"
103,"MATTHEW E BECKER","37","3775","SANR","M","1998"
103,"S RICHARD GARD","38","3775","GAJA","M","1998"
105,"MARK SUEKSDORF","38","3750","SANR","M","1998"
105,"PETER P CHEN","39","3750","STAN","M","1998"
107,"TOM STURMER","37","3700","GRIN","M","1998"
108,"CHRISTOPHER FALCO","38","3695","EMP","M","1998"
109,"JOSEPH H JACKSON","39","3690","SMMM","M","1998"
110,"NEIL W PELKEY","39","3665","DAM","M","1998"
111,"PATRIC MCKEEGAN JR","38","3660","UNAT","M","1998"
112,"MARK A SCHAFFER","35","3605","EMP","M","1998"
113,"STEWART WITTER","38","3600","MHM","M","1998"
114,"ALAN P LOUIE","36","3575","MVM","M","1998"
115,"DAVID ROSS","38","3560","EMP","M","1998"
116,"MARK A OFFICER","39","3545","NEM","M","1998"
117,"DOUGLAS R SCOTT","38","3535","NEM","M","1998"
118,"JAMES D MANN","35","3500","GRIN","M","1998"
119,"PAUL R CASTO","39","3485","ECM","M","1998"
120,"JIM SHERBROOKE","37","3480","GRIN","M","1998"
121,"BILL SCHLEIFMAN","38","3475","GRIN","M","1998"
121,"CHRIS BEST","39","3475","GRIN","M","1998"
123,"JOHN W WAGNER","36","3460","NEM","M","1998"
124,"STEVE ANKNEY","36","3450","GRIN","M","1998"
124,"CHRIS GHARI","37","3450","WPMS","M","1998"
126,"R MARSHALL CASE","39","3425","ALMA","M","1998"
127,"DOUGLAS KW LANDAU","37","3412","GLD","M","1998"
128,"PETER A VAN METER","39","3410","MICH","M","1998"
129,"JOEL A SWARTZ","39","3400","SMMM","M","1998"
129,"GUY M EAST","38","3400","GRIN","M","1998"
129,"GREG J MERTES","38","3400","ARKM","M","1998"
132,"THOMAS F SCALLY","37","3390","WILD","M","1998"
133,"MIKE VANPATTEN","37","3380","CONN","M","1998"
134,"JAY S MCLAUGHLIN","36","3345","VMST","M","1998"
135,"PETER BEIREIS","35","3335","SMMM","M","1998"
136,"BRIAN O'SHEA","38","3305","NEM","M","1998"
137,"PHILIP D HESS","35","3240","EMP","M","1998"
138,"TODD OPTICAN","37","3235","UCLA","M","1998"
139,"RANDAL J SANDERS","38","3190","GRIN","M","1998"
140,"JOEL J ATKIN","36","3170","ALMA","M","1998"
141,"JIM M GIBLIN","38","3115","SANR","M","1998"
142,"JEAN-LOUIS NIVES","39","3025","EMP","M","1998"
143,"TROY G JUZELER","39","2965","ARKM","M","1998"
144,"RUSSELL T BARKER","37","2905","NEYN","M","1998"
145,"MARK TERENCE","37","2700","EMP","M","1998"
146,"DIRK M HOLSTEGE","38","2450","DAM","M","1998"
147,"MARK RUFFNER","36","2445","ORM","M","1998"
148,"JOHN SIMPSON","36","2425","GRIN","M","1998"
1,"SANDY M MACDONALD","42","5505","SAC","M","1998"
2,"JOHN J WESTON","41","5470","MM","M","1998"
3,"DAVID R SHEPHERD","42","5375","MICH","M","1998"
4,"LARRY W WOOD","44","5295","TTEX","M","1998"
5,"NEIL R WASSERMAN","42","5235","GOST","M","1998"
6,"SCOTT J HARRIS","44","5110","DAM","M","1998"
7,"TIMOTHY C KENNEDY","41","5105","SPM","M","1998"
8,"DENNIS M BOYD","42","5080","RGSC","M","1998"
9,"GREGORY S JOHNSON","40","5060","DAM","M","1998"
10,"DAVID O BURLESON","40","5035","MACO","M","1998"
11,"JOHN R ERB","41","5030","DCM","M","1998"
12,"SCOTT BEGIN","40","4940","UCLA","M","1998"
13,"RICK WIESE","40","4885","GRIN","M","1998"
14,"JOHN BISHOP","42","4875","SANR","M","1998"
14,"FRED A FERROGIARO","44","4875","TOC","M","1998"
16,"BILL ADKINSON","42","4865","RHMS","M","1998"
17,"JEFFREY C KING","40","4815","DAM","M","1998"
18,"JOHN P PENCE","40","4810","NCMS","M","1998"
19,"BOB BRISTOW","41","4780","NEM","M","1998"
20,"WILLIAM ROSENBERG","40","4765","STAN","M","1998"
20,"KERN M DAVIS","43","4765","SPM","M","1998"
20,"RANDY PHILPOT","43","4765","UTAH","M","1998"
23,"PHILIP E BENEZRA","44","4755","TAM","M","1998"
24,"JOHN NIXON","42","4735","NEM","M","1998"
25,"WILLIAM SCHROEDER","40","4700","SMMM","M","1998"
25,"DAVID J SANDER","44","4700","SANR","M","1998"
27,"JOHN A MAIER","40","4675","DAM","M","1998"
27,"KIRK T BENNEWITZ","43","4675","IM","M","1998"
29,"MICHAEL G EADE","40","4665","EMP","M","1998"
30,"JOHN H CONSTANTINE","40","4360","DAM","M","1998"
31,"DAVID J WELCH","41","4650","NEM","M","1998"
32,"BUCK BROKER","42","4625","EMP","M","1998"
33,"CONRAD F JOHNSON","43","4605","EMP","M","1998"
33,"MARK A CLOYD","42","4605","MICH","M","1998"
35,"STEVE JUSTICE","40","4585","GAJA","M","1998"
36,"JOHN B CHAMBERS","42","4575","EMP","M","1998"
36,"DEAN FOCHIOS","43","4575","EMP","M","1998"
38,"STEPHEN MILLER","41","4570","GAJA","M","1998"
39,"MIKE LEPAGE","42","4565","MESC","M","1998"
40,"RON J EMHOFF","42","4560","SANR","M","1998"
41,"MICHAEL T HEIDEMAN","41","4525","STAN","M","1998"
42,"HUGH C MOORE","43","4510","PNA","M","1998"
42,"DALE LONG","42","4510","GRIN","M","1998"
44,"KEVIN V LEMLEY","44","4500","STAN","M","1998"
44,"DAVID C BRIGHT","44","4500","NEM","M","1998"
46,"TIM MULCAHY","43","4490","STAN","M","1998"
47,"DANA S EVANS","44","4480","EMP","M","1998"
48,"SCOTT P MCMILLEN","44","4455","IRCC","M","1998"
49,"STEVEN BERGETHON","42","4440","CONN","M","1998"
50,"DOUG LEE","41","4420","NCMS","M","1998"
51,"DAVID J GRILLI","43","4390","NEM","M","1998"
52,"JAMES F DERKS","40","4380","MICH","M","1998"
53,"BOB DICKSON","42","4375","GRIN","M","1998"
54,"BROOKS P NELSON","43","4325","STAN","M","1998"
55,"BRIAN J CROWLEY","40","4320","STAN","M","1998"
55,"DAVID S JUDELSON","41","4320","NEM","M","1998"
57,"STEVEN P SOKOLOW","41","4315","EMP","M","1998"
58,"JOHN H OGDEN","44","4300","ADMS","M","1998"
59,"JOHN S HARVEY","44","4285","SPCO","M","1998"
60,"FRANK C ELLIOTT","44","4280","SMMM","M","1998"
61,"GEORGE B BUEHLER","44","4270","SANR","M","1998"
62,"CHRIS D THOMPSON","40","4255","EMP","M","1998"
63,"ELMER A SPERRY","43","4235","MICH","M","1998"
64,"RAUL H PIEDRAHITA","43","4225","DAM","M","1998"
65,"BOB KAEHMS","42","4210","SANR","M","1998"
66,"PAUL J RODGERS","42","4185","EMP","M","1998"
67,"STEPHEN B HELLER","42","4180","IM","M","1998"
68,"JOHN WALKER","42","4155","SMMM","M","1998"
68,"MARC SANCHEZ","43","4155","SMMM","M","1998"
70,"CURTIS J BROWN","42","4140","EMP","M","1998"
70,"GRANT C MCCLELLAN","41","4140","EMP","M","1998"
72,"CARLOS FERREIRA","40","4105","GRIN","M","1998"
72,"ANDY DONATO","41","4105","MICH","M","1998"
74,"BILL GERBER","40","4085","UCLA","M","1998"
75,"RICHAR HOFSTETTER","41","4075","GRIN","M","1998"
76,"MICHAEL J RAWLINGS","43","4070","UMDD","M","1998"
77,"DAVE J CORREIA","40","4060","AAM","M","1998"
78,"CHRIS B DARROW","42","4030","SANR","M","1998"
78,"RICHARD ROBERTS","41","4030","GRIN","M","1998"
80,"JEFF MILLER","43","4015","MINN","M","1998"
81,"TOM D WELLS","43","4010","SPM","M","1998"
82,"JAMES R WRIGHT","40","4000","DAM","M","1998"
82,"HARRY STARK","41","4000","DAM","M","1998"
82,"DOUGLAS STEPHENS","43","4000","DAM","M","1998"
82,"ALAN D ROWLAND","41","4000","DAM","M","1998"
82,"BOB BRADSHAW","42","4000","UNAT","M","1998"
87,"ROBERT RODRIGUEZ","44","3970","MEND","M","1998"
88,"STEVEN J SMITH","43","3950","DAM","M","1998"
89,"JONATHAN SILVER","44","3945","EMP","M","1998"
90,"BOB BLACK","43","3940","NEM","M","1998"
91,"CHRISTIAN QUARITIUS","43","3930","EMP","M","1998"
91,"TODD M LUTTERBEIN","43","3930","UNAT","M","1998"
93,"MITCHELL J CHAN","40","3925","DAM","M","1998"
94,"JEFFREY COUGLER","41","3910","EMP","M","1998"
95,"JOHN W BRANNOCK","40","3880","GLD","M","1998"
96,"STEVE SCHWANKE","42","3850","LOM","M","1998"
97,"TARN S THOMPSON","44","3845","OMSC","M","1998"
98,"TOM W SULLIVAN","43","3835","EMP","M","1998"
99,"SAM WRIGHT","42","3825","LOM","M","1998"
100,"MARK D SCHWARTZ","42","3820","GCMT","M","1998"
101,"LARRY G OLSEN","55","3775","DAM","M","1998"
102,"ALLEN A MCCUNE","43","3770","SMMM","M","1998"
103,"TIMOTHY F WHITESIDE","44","3750","EMP","M","1998"
104,"RUDY DE BELLIS","42","3740","EMP","M","1998"
105,"MARK C MILLS","44","3730","CVM","M","1998"
105,"CHRISTOPHE LANDRY","42","3730","NEM","M","1998"
107,"TIM E DUNCAN","42","3725","NEM","M","1998"
107,"CAL PEARCE","42","3725","ARKM","M","1998"
109,"CLIFF JENNINGS","44","3720","NEM","M","1998"
110,"EDWARD BRANAM","43","3710","DAM","M","1998"
111,"DON VERESS","44","3700","DAM","M","1998"
112,"GARY A HAWKINS","44","3690","SWIM","M","1998"
113,"ALLEN F KOSSOY","44","3685","MOVY","M","1998"
114,"THOMAS G GELINNE","40","3660","EMP","M","1998"
115,"PATRICK A LONG","41","3650","DAM","M","1998"
115,"BARRY F SULLIVAN","40","3650","EMP","M","1998"
117,"TOM W MALCOLM","43","3645","EMP","M","1998"
117,"JAMES M DRAEGER","44","3630","LAM","M","1998"
119,"RICHARD W NELSON","44","3620","DAM","M","1998"
120,"DAVID P MANGE","42","3575","MICH","M","1998"
121,"MICHAEL R WEBB","44","3560","DAM","M","1998"
121,"BRUCE A FRASER","41","3560","GCMT","M","1998"
123,"MIKE BERNSTEIN","41","3550","GRIN","M","1998"
124,"GEORGE D TIBBITTS","40","3490","DAM","M","1998"
125,"DAVID L BRUNNER","42","3460","EMP","M","1998"
126,"CHRIS WELCH","42","3385","GRIN","M","1998"
127,"BRIT RICHARDSON","43","3355","EMP","M","1998"
128,"MICHAEL A CAMPBELL","43","3310","GSM","M","1998"
129,"KEN A KESLER","44","3230","GRIN","M","1998"
130,"GREGORY P LANET","40","3215","SANR","M","1998"
131,"LARRY D LEWIS","40","3205","EMP","M","1998"
132,"CURTIS TAYLOR","44","3200","LOM","M","1998"
132,"BRANDON F FOREST","41","3200","DAM","M","1998"
132,"TED R HUSSEY","44","3200","SANR","M","1998"
132,"PETER I BUERHAUS","43","3200","NEM","M","1998"
132,"BLAKE L NEUBAUER","44","3200","GRIN","M","1998"
137,"GREGORY J MOORE","40","3170","DAM","M","1998"
138,"DONALD HEWLETT","43","3050","GRIN","M","1998"
139,"STEVEN R ROTH","44","3035","DAM","M","1998"
140,"BRUCE J BRUMBERG","43","3030","EMP","M","1998"
141,"TOM J STARBUCK","41","3000","DAM","M","1998"
142,"JAMES C WILLIAMS","43","2950","UNAT","M","1998"
143,"MICHAEL",NA,NA,"2940","M","1998"
144,"BAOCHI ZHANG","41","2900","DAM","M","1998"
145,"KEITH NOWELL","44","2890","SANR","M","1998"
146,"ANDREW K ANKER","43","2365","DAM","M","1998"
147,"WILLIAM H BLACK","42","2010","DAMP","M","1998"
1,"LEE MENCH","45","5100","SDSM","M","1998"
2,"JOEL R WILSON","49","5075","CRUZ","M","1998"
3,"STEPHEN M JOHNSON","49","5015","OREG","M","1998"
4,"TOM PERRIN","47","4995","GRIN","M","1998"
5,"EDWIN SAMUELS","46","4965","STAN","M","1998"
6,"FRED J SCHLICHER","49","4950","NEM","M","1998"
7,"GARY A BASTIE","47","4830","SPM","M","1998"
8,"FRANK L THOMPSON","46","4785","MICH","M","1998"
9,"TED S DEACON","48","4775","DAM","M","1998"
9,"BRUCE D FISHER","49","4775","DCM","M","1998"
11,"CHARLES E SWANSON","46","4750","OREG","M","1998"
11,"ROY A KLINE","45","4750","ADMS","M","1998"
13,"RONALD I KANE","45","4740","1776","M","1998"
14,"BRIAN K LEE","47","4735","NIAG","M","1998"
15,"HOMER W LANE JR","48","4670","NEM","M","1998"
16,"DENNIS W WILSON","48","4655","DAM","M","1998"
17,"ROB BASTIEN","45","4605","CVM","M","1998"
18,"STEPHEN A SMALL","45","4590","SANR","M","1998"
19,"BOB KOLONKOWSKI","49","4575","EMP","M","1998"
20,"RAND B SCHAAL","46","4570","DAM","M","1998"
21,"PAUL J ENGINERI","46","4540","NIAG","M","1998"
22,"FRANK MCQUIGGAN","49","4520","NEM","M","1998"
23,"JOHN R SHRUM","49","4510","VMST","M","1998"
24,"JOHN B LONG","45","4500","LOM","M","1998"
24,"FRED D MYERS","46","4500","NEM","M","1998"
26,"KEVIN P MCVERRY","45","4475","DUST","M","1998"
26,"CHARLES H KEITH","47","4475","GAJA","M","1998"
26,"ROBERT A MAESTRE","47","4475","OREG","M","1998"
29,"TODD R CONNELLY","46","4470","CVM","M","1998"
30,"DAVID B KELLEY","49","4450","DAM","M","1998"
31,"KENT C MCDONALD","45","4440","MOVY","M","1998"
32,"MICHAEL J MARKS","46","4435","UCLA","M","1998"
33,"CHRISTOP HAFFERTY","48","4400","NEM","M","1998"
33,"JIM FOX","45","4400","GRIN","M","1998"
35,"ADRIAA VANDERPLAS","46","4375","EMP","M","1998"
36,"JOHN E MC NELLIS","46","4360","STAN","M","1998"
37,"PHILIP W JONCKHEER","45","4330","TAM","M","1998"
38,"MICHAEL A ROSS","49","4325","EMP","M","1998"
39,"WILLIAM J LOTZ","48","4290","GAJA","M","1998"
40,"ERNIE GLASS","48","4210","NCMS","M","1998"
41,"DWAIN SWANSON","47","4190","SDSM","M","1998"
41,"BILL D STEPHENS","46","4190","SPM","M","1998"
43,"DOUGLAS C NELSON","49","4185","DAM","M","1998"
43,"ROBERT A JOHNSTON","46","4185","NEM","M","1998"
45,"THOMAS G HOFFMAN","46","4175","SPCO","M","1998"
45,"RICHARD A SIDNER","49","4175","GRIN","M","1998"
47,"CRAIG LEIDERSDORF","47","4155","DUST","M","1998"
48,"WILLIAM H OLDS JR","48","4125","GRIN","M","1998"
49,"HUBERT RUTLAND","46","4080","SPM","M","1998"
49,"MARK BEGERT","45","4080","MOVY","M","1998"
51,"RANDY ERNST","46","4070","H2O","M","1998"
52,"ELLIOT L SALTZMAN","48","4040","CONN","M","1998"
53,"DENNIS FLAVIN","48","4035","EMP","M","1998"
54,"DENNIS DRESSEL","46","4025","CONN","M","1998"
54,"STAN ROBINSON","45","4025","DAM","M","1998"
54,"SCOTT SCHLIEMAN","46","4025","EMP","M","1998"
57,"MICHAE A CARTER SR","47","4020","GRIN","M","1998"
