"Place","Name","Age","Club","Distance","USMS_ID","Gender","Year","National_Record"
114,"Michael Ansel",52,"1776",3300,"0872-042H2","M",2017,NA
116,"Scott Ettin",52,"AGUA",3250,"067S-0A9NB","M",2017,NA
128,"Gerald Castano",52,"NEM",2975,"027Z-091NN","M",2017,NA
95,"Kris Kordana",52,"DAM",3590,"3875-03G0D","M",2017,NA
80,"Matthew Bronson",52,"KM",3780,"3570-01ZZG","M",2017,NA
87,"Michael Palm",52,"PMST",3695,"547K-09R7N","M",2017,NA
135,"John Spinney",52,"NEM",2350,"027V-85988","M",2017,NA
94,"John Colvin",52,"PBM",3595,"5071-09S23","M",2017,NA
2,"Eilhard Lussier",52,"OREG",5515,"3774-025VX","M",2017,NA
3,"Mike Shaffer",52,"VCM",5450,"3378-03B3B","M",2017,NA
11,"Paul McIlroy",52,"TCAM",4695,"387C-03HK6","M",2017,NA
42,"William Finch",52,"CSI",4200,"1670-02BFS","M",2017,NA
46,"Christopher Spearing",52,"UC05",4155,"057E-085HN","M",2017,NA
54,"Matthew Moulton",52,"RGSC",4050,"537C-0984F","M",2017,NA
60,"Matthew Frazier",52,"SCYM",4000,"077J-0A4HP","M",2017,NA
13,"Thomas Beck",53,"NCMS",4690,"137T-05STD","M",2017,NA
37,"Adam Arrington",53,"TSCM",4275,"1573-096J1","M",2017,NA
60,"Robert Wolfgang",53,"NEM",4000,"027C-0AACT","M",2017,NA
72,"Steve McAdams",53,"LOM",3875,"387U-073DM","M",2017,NA
101,"Jim Silver",53,"FREM",3470,"3877-03MA6","M",2017,NA
108,"Jerry Rivera",53,"UC24",3360,"247X-0AR10","M",2017,NA
111,"Allan Robinson",53,"NEM",3335,"027N-084F5","M",2017,NA
120,"Stefano Mignardi",53,"NCMS",3150,"137V-070RH","M",2017,NA
123,"Jack Defandorf",53,"NEM",3045,"027N-034WX","M",2017,NA
111,"Roger Herr",53,"FRNY",3335,"067X-RAHPT","M",2017,NA
118,"Marc Scott",53,"AGUA",3180,"067M-07XGK","M",2017,NA
80,"Daemon Anastas Ferguson",53,"OREG",3780,"3772-0871S","M",2017,NA
88,"Joseph Laukaitis",53,"NEM",3685,"027C-03592","M",2017,NA
127,"Greg Roberts",53,"AKMS",2985,"567C-0A6HP","M",2017,NA
122,"Curt Malam",53,"PBM",3065,"507H-09E9U","M",2017,NA
92,"Marc Mansour",53,"NEM",3600,"027H-03504","M",2017,NA
98,"Jay Bedsworth",53,"SRVM",3500,"3874-03X00","M",2017,NA
1,"Jeff Erwin",53,"SAWS",5540,"5975-01J0A","M",2017,NA
6,"Ricardo Valdivia",53,"GRSC",5280,"507S-027B2","M",2017,NA
14,"Chuck Allen",53,"WCM",4635,"387M-06CSX","M",2017,NA
16,"Rob LeVine",53,"NCMS",4620,"1372-022X6","M",2017,NA
16,"Kurt Baron",53,"OCM",4620,"3776-03BBC","M",2017,NA
19,"David Loeffler",53,"ARIZ",4610,"487G-02FYU","M",2017,NA
40,"Dewey Wyatt",53,"NEM",4230,"0276-003JN","M",2017,NA
42,"Frederic Rudman",53,"NEM",4200,"027D-035MG","M",2017,NA
45,"Harold Sachs",53,"CMYM",4175,"0970-01V78","M",2017,NA
60,"Michael Mundy",53,"NEM",4000,"027N-07BN2","M",2017,NA
66,"Daniel Messinger",53,"GRSC",3970,"504J-0281S","M",2017,NA
68,"Thomas Jones",53,"PBM",3945,"507P-02JJH","M",2017,NA
72,"John Wendel",53,"PBM",3875,"507D-0AV5Z","M",2017,NA
75,"Peter Horwitz",53,"SFTL",3850,"507D-09ZPC","M",2017,NA
26,"Kip Kimble",54,"NEM",4500,"027J-085SH","M",2017,NA
32,"Fritz Bedford",54,"NEM",4370,"027Y-06131","M",2017,NA
36,"Gabor Lengyel",54,"SMM",4300,"3875-03RC2","M",2017,NA
60,"Utley Noble",54,"UC15",4000,"157K-02100","M",2017,NA
76,"Wayne Carlish",54,NA,3825,NA,"M",2017,NA
82,"Francis Shelley",54,"CVMM",3755,"3375-08DB0","M",2017,NA
90,"Eric Johnson",54,"NEM",3625,"027C-095XX","M",2017,NA
96,"Steve O'Donnell",54,"NEM",3530,"0277-09M5K","M",2017,NA
98,"Mark Temple",54,"NEM",3500,"0273-0A53A","M",2017,NA
136,"Michael Cape",54,"USN",2195,"147T-0ATF5","M",2017,NA
129,"Thomas Fernandes",54,"NEM",2950,"027V-0A5HK","M",2017,NA
115,"Scott Allison",54,"DAM",3285,"3870-08BTA","M",2017,NA
137,"Glen Seidman",54,"NEM",980,"0277-033PW","M",2017,NA
86,"John Saltenberger",54,"OREG",3725,"377P-075Y3","M",2017,NA
111,"Jack Moore",54,"NEM",3335,"0274-033CG","M",2017,NA
124,"Timothy Dymek",54,"NEM",3000,"027Z-066SG","M",2017,NA
103,"Charles Dewitt",54,"NEM",3425,"0270-035R5","M",2017,NA
104,"David Samuels",54,"SCA",3400,"337R-066G7","M",2017,NA
92,"Matthew Stundtner",54,"NEM",3600,"027P-0A2HV","M",2017,NA
83,"Channing Greene",54,"IM",3735,"217T-02VEE","M",2017,NA
133,"Warren Angell",54,"NEM",2425,"027D-0A7R8","M",2017,NA
30,"Vincent Brockman",54,"SPM",4395,"147J-08DHS","M",2017,NA
33,"Kevin Hunt",54,"NEM",4335,"027Y-033H9","M",2017,NA
34,"Bradley Dineen",54,"IM",4320,"217T-02VBW","M",2017,NA
49,"Mark Devlin",54,"NEM",4140,"0276-069TX","M",2017,NA
51,"Paul McNamara",54,"OREG",4100,"377Z-0601J","M",2017,NA
53,"Christopher Digilio",54,"SFTL",4065,"507U-027K7","M",2017,NA
57,"Jeff Rubin",54,"NIAG",4035,"047N-0ARJ5","M",2017,NA
60,"Chris Paolini",54,"CSMT",4000,"177P-01UGK","M",2017,NA
14,"Michael Johmann",55,"SKY",4610,"417F-01WFK","M",2017,NA
21,"Diego Pombo",55,"GWSC",4445,"337U-049K1","M",2017,NA
40,"David Winkler",55,"NEM",4065,"027A-075XT","M",2017,NA
63,"Bill Sams",55,"SCA",3770,"3379-09M5V","M",2017,NA
73,"Albert Litter",55,"SFTL",3650,"5075-061RF","M",2017,NA
6,"Stanley Vela",55,"NBA",4815,"387D-002FZ","M",2017,NA
10,"Chris French",55,"NEM",4670,"027Z-034EP","M",2017,NA
104,"Francisco Ramirez",55,"NEM",3085,"027B-02ZKH","M",2017,NA
108,"Tom deBoisblanc",55,"SCA",2965,"337T-08C4P","M",2017,NA
48,"Gregg Recanzone",55,"DAM",3940,"387Z-03GZ0","M",2017,NA
65,"Francois Caudrillier",55,"PBM",3750,"5072-01XSB","M",2017,NA
95,"Patrick Riordan",55,"NEM",3250,"027W-008D0","M",2017,NA
103,"David Randesi",55,"BUMS",3100,"047F-07M4M","M",2017,NA
88,"Robert McDaniel",55,"INDY",3425,"167K-02A9T","M",2017,NA
89,"Randall Mertes",55,"ARKM",3400,"2379-01K67","M",2017,NA
85,"Joseph Burzynski",55,"TNYA",3460,"067W-02XK8","M",2017,NA
46,"Paul Katterle",55,"O*H*",4015,"1877-01R44","M",2017,NA
107,"Brent Anderson",55,"MOST",2975,"4376-02PXA","M",2017,NA
53,"Timothy Gore",55,"NEM",3880,"027W-035ME","M",2017,NA
8,"Michael Aubrey",56,"PBM",4700,"507N-090CM","M",2017,NA
27,"Israel Robles",56,"MOST",4230,"4379-02PXY","M",2017,NA
36,"Tom Toomey",56,"CMS",4125,"327S-080B5","M",2017,NA
42,"Jonathan Chatinover",56,"NEM",4050,"027R-07MX0","M",2017,NA
58,"Carey Callaghan",56,"NEM",3825,"0274-046WE","M",2017,NA
59,"Rick Gilbert",56,"NEM",3800,"0270-0A11W","M",2017,NA
61,"Matt Handel",56,"PBM",3795,"507X-06K5H","M",2017,NA
62,"Tim Rodden",56,"SFGG",3785,"387X-0928F","M",2017,NA
74,"Richard Jackson-Gistelli",56,"OREG",3615,"377U-0AMVJ","M",2017,NA
76,"Paul Arsenault",56,"NEM",3600,"027F-05HAY","M",2017,NA
76,"Steve Weinstein",56,"IM",3600,"217H-07G3X","M",2017,NA
27,"David Schubert",56,"NEM",4230,"027K-DAS61","M",2017,NA
65,"Mark Totten",56,"NEM",3750,"027V-035MF","M",2017,NA
2,"James Biles",56,"WMAC",5035,"207J-SWMMR","M",2017,NA
41,"Matthew Snyderman",56,"ECAM",4055,"387W-03MTT","M",2017,NA
91,"John Higley",56,"PBM",3305,"507R-09UC8","M",2017,NA
113,"Mark Stewart",56,"O*H*",2500,"187S-01R3B","M",2017,NA
109,"Jim Barrick",56,"SMM",2950,"387J-06353","M",2017,NA
17,"Matthew Bickley",56,"TMAS",4555,"127K-02HRM","M",2017,NA
43,"Daniel Force",56,"NEM",4040,"0273-0AU15","M",2017,NA
9,"James Byers",56,"ROCH",4675,"047J-01X2V","M",2017,NA
76,"John Weiss",56,"INDY",3600,"167C-02BBH","M",2017,NA
32,"Wadi Farach",56,"SCA",4180,"337D-03AN1","M",2017,NA
56,"Bill Meier",56,"NEM",3850,"027W-035U3","M",2017,NA
85,"Jeffrey Conway",56,"TNYA",3460,"067F-02YYP","M",2017,NA
4,"Mark Loftis",57,"AGUA",4900,"067Z-0770Z","M",2017,NA
5,"John Gallant",57,"UC11",4855,"117T-091ZN","M",2017,NA
22,"Chip Green",57,"PBM",4430,"507A-06SX1","M",2017,NA
69,"William Berman",57,"NEM",3735,"0279-075NH","M",2017,NA
74,"Matt Freeman",57,"O*H*",3615,"187P-01PY9","M",2017,NA
95,"Bob Olson",57,"NBPB",3250,"027C-072SS","M",2017,NA
110,"Steve Souders",57,"FREM",2725,"3877-07M8R","M",2017,NA
7,"Mark Johnston",57,"FLOW",4715,"3174-031WD","M",2017,NA
70,"Joseph Burke",57,"GTX",3700,"437Y-05ZJZ","M",2017,NA
71,"Andrew Wamsley",57,"O*H*",3690,"1872-09PAF","M",2017,NA
76,"Ken Gersbach",57,"SPM",3600,"147V-065N7","M",2017,NA
49,"Neil Purdy",57,"NEM",3935,"0273-0A607","M",2017,NA
65,"John Waanders",57,"UC05",3750,"0570-07EDU","M",2017,NA
101,"Rex Noble",57,"PBM",3145,"507G-07UM6","M",2017,NA
44,"William Ritter",57,"SKY",4025,"417F-06N3N","M",2017,NA
47,"Robert Ballou",57,"NEM",3960,"0273-035MP","M",2017,NA
3,"Chris Tainty",57,"CRUZ",4920,"387K-03JCS","M",2017,NA
59,"Christopher Shrader",57,"ESMS",3800,"157A-02AAP","M",2017,NA
114,"Mike Scott",57,"NEM",2175,"0274-0A5DP","M",2017,NA
35,"Spencer Schneider",57,"BURN",4160,"067E-088S9","M",2017,NA
98,"James Andersen",57,"PBM",3235,"507S-094GJ","M",2017,NA
20,"Vincent Burks",57,"NEM",4450,"027Z-033TJ","M",2017,NA
25,"James Spallas",57,"SRVM",4275,"387C-09R6W","M",2017,NA
106,"John Tedeschi",57,"NEM",3000,"027Z-086AN","M",2017,NA
11,"Doug Allen",58,"WMST",4640,"2579-081FG","M",2017,NA
13,"Chuck Beatty",58,"O*H*",4625,"187T-085KM","M",2017,NA
18,"Chris Layton",58,"IM",4525,"2173-02VAE","M",2017,NA
31,"Mark Doyle",58,"NCMS",4200,"137V-023Y2","M",2017,NA
54,"Douglas Graeber",58,"OREG",3860,"377T-09X74","M",2017,NA
81,"Nelson Chafetz",58,"TXLA",3535,"437A-02P57","M",2017,NA
82,"Simon Thornton",58,"MOST",3475,"437M-WST24","M",2017,NA
116,"Terrence Keller",58,"UC38",1750,"3870-0ASB1","M",2017,NA
16,"Jorge Cortina",58,"TMAS",4565,"127G-05UGB","M",2017,NA
30,"William Toepper",58,"OREG",4210,"377A-02V3P","M",2017,NA
82,"Todd Norian",58,"NEM",3475,"0271-08CNJ","M",2017,NA
45,"David Welsh",58,"UC25",4020,"2573-02P46","M",2017,NA
29,"Todd Estabrook",58,"NEM",4220,"027M-046HM","M",2017,NA
112,"Robert Stansfield",58,"UC45",2600,"4574-0AS5T","M",2017,NA
23,"Richard Risso",58,"CRUZ",4395,"387F-03NN7","M",2017,NA
93,"William Benko",58,"SAWS",3280,"597H-01J1Y","M",2017,NA
95,"Perry Christenberry",58,"NTXL",3250,"267M-08B72","M",2017,NA
84,"John O'Shaughnessy",58,"VMST",3470,"1278-09KEN","M",2017,NA
80,"Jay Definis",58,"O*H*",3550,"187C-07WXM","M",2017,NA
24,"John Dickmann",58,"NEM",4325,"027H-05W22","M",2017,NA
50,"Charles Grant",58,"NEM",3920,"027P-07HCP","M",2017,NA
19,"Luke Claus",59,"SCA",4505,"3372-064A3","M",2017,NA
26,"Marc Israel",59,"SCYM",4250,"0772-06Y5B","M",2017,NA
33,"Paul Adamson",59,"ECAM",4165,"387D-03VY8","M",2017,NA
33,"Marty Hendrick",59,"SFTL",4165,"507Y-027T9","M",2017,NA
38,"Bob Sege",59,"NEM",4105,"027R-033GF","M",2017,NA
39,"William Davis",59,"NEM",4100,"0271-0AFFB","M",2017,NA
64,"David Watterson",59,"TPIT",3765,"117W-06WAG","M",2017,NA
71,"Kevin Curley",59,"BDO",3690,"147C-09FCT","M",2017,NA
85,"Philip Harasz",59,"SPM",3460,"147X-07GD6","M",2017,NA
93,"Anker Lerret",59,"NEM",3280,"027P-ANKER","M",2017,NA
99,"Lou Hill",59,NA,3225,NA,"M",2017,NA
102,"Tom Douris",59,"1776",3105,"087S-0224H","M",2017,NA
105,"Michael Pelfini",59,"TAM",3030,"387J-0A510","M",2017,NA
36,"Kenneth Nichols",59,"PBM",4125,"507A-01YE8","M",2017,NA
52,"George Alexandre",59,"NEM",3915,"027N-0ATWH","M",2017,NA
54,"Brian Jones",59,"DMST",3860,"4074-01MTY","M",2017,NA
100,"Steve Clary",59,"O*H*",3175,"187B-0AMT9","M",2017,NA
1,"Karl Tallman",59,"CRUZ",5075,"387S-04Z9K","M",2017,NA
12,"Michael Fitzgerald",59,"PSM",4635,"3670-0084N","M",2017,NA
111,"Andy Prosser",59,"UC28",2700,"2873-0ASC6","M",2017,NA
15,"Stephen Davis",59,"SCA",4600,"3375-064T4","M",2017,NA
92,"John Davis",59,"INDY",3300,"1671-02AKF","M",2017,NA
57,"Laurent Cali",59,"SFTL",3830,"5079-0AEKN","M",2017,NA
68,"Neil Greenspan",59,"NEM",3740,"0276-0768Z","M",2017,NA
50,"Mark Schwartz",59,"DAM",3920,"3878-03GDY","M",2017,NA
90,"Robert Crane",59,"NEM",3335,"0278-06PWM","M",2017,NA
115,"Steven Goran",59,"TNYA",2060,"067U-02XSF","M",2017,NA
21,"Joe Aumiller",60,"MICH",4210,"197P-029JT","M",2017,NA
29,"Dan Sheahan",60,"VMST",4120,"1274-06ZBG","M",2017,NA
35,"Rick Hudson",60,"ESMS",4025,"1579-07GME","M",2017,NA
38,"Steve Waters",60,"SRVM",4000,"387H-09WE7","M",2017,NA
43,"Andy Mascheroni",60,"TAM",3960,"387S-03SM3","M",2017,NA
55,"John Lomasney",60,"BUMS",3750,"047S-01XVD","M",2017,NA
70,"Itzhak Reichman",60,"MOST",3585,"437G-06PJP","M",2017,NA
74,"Denny Koonce",60,"UC22",3550,"2274-0AR8K","M",2017,NA
85,"Mike Taber",60,"PBM",3275,"5078-01MDG","M",2017,NA
91,"Jay Garrett",60,"NEM",3160,"0274-083FS","M",2017,NA
96,"Mark Lane",60,"OREG",3085,"377A-06R2Y","M",2017,NA
98,"Rupert Seals",60,"FINS",3075,"087W-0224D","M",2017,NA
114,"Ed Stoll",60,"WW",1800,"027T-0AVCA","M",2017,NA
17,"Donald Uhlir",60,"ARIZ",4375,"4870-0059P","M",2017,NA
89,"Thomas Delia",60,"NEM",3250,"027C-035T2","M",2017,NA
16,"John Sylvester",60,"SYSM",4400,"147N-12757","M",2017,NA
48,"Thomas Gelinne",60,"TNYA",3885,"0678-02XR9","M",2017,NA
49,"Raul Borrastero",60,"UC32",3870,"327S-0AS6X","M",2017,NA
109,"Charlie Greenberg",60,"AGUA",2675,"0678-076FX","M",2017,NA
5,"Lars Durban",60,"PSM",4720,"3670-02KNC","M",2017,NA
71,"Nicholas Solomon",60,"IM",3575,"217Y-09PB4","M",2017,NA
90,"James Burden",60,"NEM",3200,"0279-07ZBD","M",2017,NA
61,"Duane Grassell",60,"O*H*",3680,"187B-01PH5","M",2017,NA
67,"Patrick Gallagher",60,"BUMS",3645,"047V-01XWW","M",2017,NA
8,"Phil Sidenberg",61,"SCA",4575,"337J-03AYK","M",2017,NA
65,"Terry Rogers",61,"OREG",3655,"3779-06S7G","M",2017,NA
74,"Robert Hopkins",61,"BUMS",3550,"047H-09BRA","M",2017,NA
79,"Bart Hunter",61,"OREG",3480,"377Z-0A543","M",2017,NA
92,"Bruce McQueen",61,"AKMS",3135,"567J-098ET","M",2017,NA
111,"Charles Brown",61,"SCA",2650,"337B-0A88C","M",2017,NA
23,"Peter Branson",61,"AKMS",4175,"5672-0A43F","M",2017,NA
52,"Mark Losinski",61,"CVMM",3840,"337M-06UTF","M",2017,NA
105,"Glenn Schrager",61,"SFTL",2900,"507B-028GJ","M",2017,NA
14,"Timothy Kennedy",61,"SPM",4475,"147F-02RF0","M",2017,NA
15,"William Throne",61,"VMST",4455,"1277-01U6F","M",2017,NA
106,"Robert Feenstra",61,"DAM",2885,"387N-060N3","M",2017,NA
44,"Thierry Wilbrandt",61,"INDY",3950,"167K-02AV9","M",2017,NA
82,"Franklin Johnson",61,"NEM",3370,"027Z-FDJJR","M",2017,NA
45,"John Phillips",61,"SFTL",3925,"5070-008CK","M",2017,NA
2,"James Ritter",61,"CSMT",5015,"177K-01UB1","M",2017,NA
50,"Ed Pritchard",61,"PBM",3860,"5076-02S1Z","M",2017,NA
9,"Stephan Freeman",61,"SPM",4565,"147C-02REX","M",2017,NA
93,"Martin Nadeau",61,"MICH",3130,"197J-0A98X","M",2017,NA
81,"Robert Dyer",61,"NEM",3420,"027H-035MU","M",2017,NA
24,"David Woodruff",61,"DAM",4160,"387N-03HFT","M",2017,NA
25,"David O'Brien",61,"NEM",4150,"027H-033W2","M",2017,NA
87,"Fred Bartlett",61,"NEM",3260,"0274-033J5","M",2017,NA
62,"Donald Slovenkai",61,"NEM",3675,"027C-0346G","M",2017,NA
19,"Eric Durban",62,"BWAQ",4340,"367T-02KPA","M",2017,NA
38,"Douglas Shemin",62,"NEM",4000,"027Z-06J6M","M",2017,NA
57,"Jim Shirey",62,"MICH",3740,"197K-076M6","M",2017,NA
58,"Bill Beyerbach",62,"ROCH",3715,"0470-01XKR","M",2017,NA
59,"Steve Kolis",62,"NEM",3710,"0275-01M7A","M",2017,NA
66,"Thomas Grubb",62,"INDY",3650,"1671-084G7","M",2017,NA
101,"Hugh Duffy",62,"CMS",3015,"327E-031Y1","M",2017,NA
12,"Jefferson Vaughan",62,"DKTA",4490,"527E-01HUA","M",2017,NA
83,"Lee Porisch",62,"MOST",3350,"437U-02PNA","M",2017,NA
53,"Jim Near",62,"PALM",3825,"5573-08FA5","M",2017,NA
72,"Frank Mockler",62,"NEM",3570,"0276-033K9","M",2017,NA
76,"John Carter",62,"NEM",3535,"027Y-07KEE","M",2017,NA
108,"James Lisius",62,"MESC",2680,"027Y-08BKU","M",2017,NA
1,"Sandy MacDonald",62,"SMST",5185,"3870-03H4C","M",2017,NA
116,"Joseph McNealy",62,"WW",1400,"0278-0AV1A","M",2017,NA
18,"Scott Christie",62,"VCM",4350,"337W-03EJT","M",2017,NA
42,"Peter Wyman",62,"LOCO",3975,"5577-07P7Z","M",2017,NA
12,"Michael Yagemann",62,"PBM",4490,"5074-01SMZ","M",2017,NA
25,"John Nixon",62,"SPM",4150,"147S-034RW","M",2017,NA
107,"William Hirsch",62,"SCCS",2725,"1479-0A669","M",2017,NA
28,"John Flack",62,"NCMS",4140,"137R-023CM","M",2017,NA
33,"Jeffrey Citron",62,"YCMS",4080,"387J-03RPY","M",2017,NA
35,"George Van Meter",62,"SKY",4025,"417T-01W3S","M",2017,NA
102,"Fred Gifford",62,"SFGG",3000,"387Z-07Z9Z","M",2017,NA
6,"Neil Wasserman",62,"O*H*",4660,"1870-01UG5","M",2017,NA
77,"Christopher Landry",62,"NEM",3500,"027D-033EA","M",2017,NA
11,"Jeffrey Piette",62,"OREG",4505,"377V-05P20","M",2017,NA
46,"Bob Blattner",62,"DAM",3915,"387P-03YTP","M",2017,NA
64,"Scott Eichhorn",63,"SCYM",3660,"0779-0AK3Z","M",2017,NA
94,"Bob Black",63,"NEM",3105,"027C-05PDS","M",2017,NA
115,"Byron Philleo",63,"DAM",1450,"387H-06NA8","M",2017,NA
41,"Paul McCaffrey",63,"NEM",3985,"027V-03583","M",2017,NA
104,"Craig MacPherson",63,"PCAT",2925,"267A-05EJF","M",2017,NA
34,"Bill Ewell",63,"SYSM",4050,"1475-04E4P","M",2017,NA
47,"David DeYoung",63,"DAM",3890,"387A-03G0J","M",2017,NA
72,"Eric Winn",63,"NEM",3570,"027W-033R1","M",2017,NA
99,"David Grilli",63,"NEM",3050,"0270-BRUNS","M",2017,NA
112,"Thomas Betts",63,"OREG",2400,"3776-0AKBV","M",2017,NA
113,"Lawrence Smith",63,"TNYA",1865,"067E-02XAK","M",2017,NA
3,"Kern Davis",63,"SPM",5000,"1478-02RET","M",2017,NA
84,"Pete Covey",63,"MOST",3330,"437N-0663H","M",2017,NA
29,"John Dye",63,"MOVY",4120,"287Z-09426","M",2017,NA
32,"David Carchedi",63,"NEM",4095,"027X-0354D","M",2017,NA
4,"Larry Wood",63,"TXLA",4740,"437K-02NJF","M",2017,NA
20,"Bill Pease",64,"CALM",4300,"387U-07VCW","M",2017,NA
22,"Tom Phipps",64,"OREG",4200,"377X-075TR","M",2017,NA
37,"David Bright",64,"NEM",4020,"027C-033Y9","M",2017,NA
78,"Curt Taylor",64,"LOM",3485,"387T-777CA","M",2017,NA
85,"David Gaines",64,"TSTT",3275,"337K-09102","M",2017,NA
95,"Bart Grimes",64,"NEM",3090,"027S-09P8B","M",2017,NA
96,"Skip Montanaro",64,"IM",3085,"217F-02W65","M",2017,NA
99,"David Pierce",64,"MOST",3050,"437E-085RK","M",2017,NA
109,"Brian Tomikawa",64,"ROSE",2675,"3375-049SE","M",2017,NA
38,"Frank Elliott",64,"SMM",4000,"387P-03KU2","M",2017,NA
69,"John Renwick",64,"NEM",3600,"0278-07XK7","M",2017,NA
27,"Kermit Yensen",64,"OREG",4145,"377H-025Y1","M",2017,NA
68,"Richard Swenson",64,"CMYM",3635,"097F-0A15V","M",2017,NA
103,"Allen Kossoy",64,"MOVY",2980,"287M-01NRW","M",2017,NA
10,"Edward Borsuk",64,"O*H*",4550,"1873-082CM","M",2017,NA
51,"Allen Larson",64,"OREG",3855,"3778-05VZ3","M",2017,NA
54,"David Madison",64,"LOM",3815,"3871-0415Z","M",2017,NA
62,"Paul Dow",64,"NEM",3675,"027Z-0633Z","M",2017,NA
55,"Phillip Bly",64,"INDY",3750,"167N-02BBS","M",2017,NA
60,"Curtis Finley",64,"DAM",3700,"387G-062BC","M",2017,NA
88,"Duncan RyanMann",64,"NEM",3255,"027J-087RD","M",2017,NA
31,"Buz Kroner",64,"MOST",4100,"4375-02P1E","M",2017,NA
80,"Michael Garr",64,"NEM",3465,"027C-033VR","M",2017,NA
7,"Will Reeves",64,"SALT",4650,"347K-0310P","M",2017,NA
17,"Dan Beisel",65,"CMYM",3985,"097G-01V6Z","M",2017,NA
20,"Rick Wery",65,"SMS",3900,"2473-01P6N","M",2017,NA
28,"Mark Rafferty",65,"NEM",3550,"027K-0A7NX","M",2017,NA
37,"Steve Jordan",65,"FREM",3345,"387T-09GN1","M",2017,NA
54,"Don Kephart",65,"UC23",2750,"237E-0ANJ1","M",2017,NA
13,"Robert Richardson",65,"OREG",4025,"3770-049YA","M",2017,NA
60,"Mark Johnson",65,"NEM",2410,"027U-07U84","M",2017,NA
33,"Bruce Schroeder",65,"SUSA",3375,"3471-088HG","M",2017,NA
52,"Robert Kowalski",65,"UC17",2850,"1775-0742M","M",2017,NA
69,"Bruce Jacobson",65,"PMST",1140,"5475-09VNF","M",2017,NA
26,"Tom Taylor",65,"SMS",3605,"2477-07ZXY","M",2017,NA
16,"Craig Bauer",65,"VMST",4000,"127T-02AFF","M",2017,NA
36,"Timothy Meyer",65,"INDY",3360,"167A-02BMS","M",2017,NA
4,"Timothy Shead",65,"SFTL",4415,"507Z-SHEAD","M",2017,NA
39,"Douglas Smith",66,"NEM",3325,"0270-0472G","M",2017,NA
56,"Jeffrey Robertson",66,"NBPB",2500,"027X-0771W","M",2017,NA
62,"Arthur Vallette",66,"UC21",2225,"217H-074HN","M",2017,NA
63,"Carl Scott",66,"SSSM",2200,"257K-0ATZR","M",2017,NA
44,"James Mabry",66,"UC02",3150,"027R-0ASTC","M",2017,NA
58,"Todd Smith",66,"MOVY",2470,"287T-0A31C","M",2017,NA
57,"Michael Hauty",66,"OREG",2495,"3772-06MK9","M",2017,NA
64,"Timothy Andrepont",66,"LOCO",2185,"557Z-01GWM","M",2017,NA
7,"Steve Gleason",66,"TFAM",4225,"2677-03CC5","M",2017,NA
13,"Jack Martin",66,"1776",4025,"087D-0220V","M",2017,NA
38,"Craig Mather",66,"OREG",3340,"3779-025X4","M",2017,NA
21,"David Lewis",66,"INDY",3875,"167M-02A9S","M",2017,NA
6,"Bill Ryan",67,"NEM",4235,"027D-06JH3","M",2017,NA
25,"Stephen Roach",67,"NEM",3650,"0272-033R8","M",2017,NA
15,"Thomas Perrin",67,"INDY",4020,"167R-02AA4","M",2017,NA
30,"Robert Hicks",67,"NEM",3500,"027X-034AK","M",2017,NA
1,"Jim McConica",67,"VCM",4920,"3377-03B07","M",2017,"Y"
11,"Stephen Langendorfer",67,"BUMS",4095,"047W-01UKK","M",2017,NA
40,"Denis Desaulniers",67,"NEM",3300,"0277-033AG","M",2017,NA
48,"William Wheeler",67,"DAM",3085,"387E-04ZA2","M",2017,NA
59,"John Koteles",67,"NEM",2450,"027H-083AP","M",2017,NA
22,"John Olander",67,"NEM",3840,"027X-035MD","M",2017,NA
19,"John Foote",67,"TAM",3940,"387Y-03F8V","M",2017,NA
10,"Nick Douglass",68,"O*H*",4130,"1874-064UY","M",2017,NA
23,"Craig Anderson",68,"FWYS",3835,"167B-064R5","M",2017,NA
24,"Ernie Glass",68,"NCMS",3805,"137H-0236M","M",2017,NA
51,"Maurice Regan",68,"NEM",3005,"0270-033SS","M",2017,NA
61,"Harry Hartford",68,"NEM",2350,"027X-0A7UR","M",2017,NA
9,"Bob Upshaw",68,"WCM",4150,"387B-B0BUP","M",2017,NA
32,"Ron Hansen",68,"PSM",3400,"3672-02MF6","M",2017,NA
33,"Walter Woolley",68,"SFTL",3375,"507G-028N2","M",2017,NA
42,"Philip Houck",68,"GTX",3245,"437F-02R9Z","M",2017,NA
65,"Alan Miller",68,"PSM",2100,"367M-09NXD","M",2017,NA
27,"Andrew Scheer",68,"SFTL",3565,"5073-05H8W","M",2017,NA
68,"Kenneth Rausch",68,"PMST",1225,"547S-0617K","M",2017,NA
12,"Jim Teisher",68,"OREG",4055,"3777-025UE","M",2017,NA
41,"Michael Carew",68,"OREG",3270,"377S-025XU","M",2017,NA
29,"Jerry Meyer",68,"CMYM",3520,"097E-05RE6","M",2017,NA
45,"Arthur Russo",68,"PMST",3115,"5479-01HXB","M",2017,NA
47,"Peter Nickodem",68,"USN",3100,"1474-02RGP","M",2017,NA
55,"Carlton Sundbeck",68,"MOST",2675,"437H-09ZNJ","M",2017,NA
18,"Pat Marzulli",69,"SPM",3975,"147G-02RMY","M",2017,NA
45,"Michael Biggs",69,"FMM",3115,"147E-02TJE","M",2017,NA
66,"Don Merritt",69,"ARIZ",1850,"487S-0A69E","M",2017,NA
67,"Clyde Akbar",69,"SFTL",1735,"507S-06MA9","M",2017,NA
