"Place","Name","Age","Distance","Club","Gender","Year"
41,"Shirley Lotz",61,2250,"AMSC","W",2003
43,"Joan Ostroy",60,2100,"UCLA","W",2003
44,"Zoe Hugo",63,2070,"IAMA","W",2003
45,"Elinor Sharpe",61,2000,"ISF","W",2003
46,"Margery Rudie",64,1750,"MARY","W",2003
1,"Ronnie Kamphausen",68,3755,"CONN","W",2003
2,"Betsy Jordan",65,3700,"SDSM","W",2003
3,"Susan Bradley-Cox",65,3600,"SKY","W",2003
4,"Adrienne Pipes",68,3525,"SDSM","W",2003
5,"Terry Morse",67,3375,"TAM","W",2003
6,"Donna Monroe",69,3320,"WCM","W",2003
7,"Patricia Tullman",65,3250,"FMM","W",2003
8,"Ruth Stavis",65,3180,"NEM","W",2003
9,"Miek Mc Cubbin",67,3145,"SMMM","W",2003
10,"Marvel Kimball",66,3140,"INWM","W",2003
11,"Laura Gogola",66,3130,"MICH","W",2003
12,"Kate Knight-Perry",67,3120,"SPM","W",2003
13,"Barbara Love",65,3110,"METR","W",2003
14,"Doris Prokopi",67,2920,"FMM","W",2003
15,"Martha Henderson",66,2895,"SPCO","W",2003
16,"Edith Gelles",66,2860,"RINC","W",2003
17,"Barbara Allen",69,2825,"SPM","W",2003
18,"Nana Whalen",65,2800,"HHAC","W",2003
19,"Sally Morner",66,2780,"WCM","W",2003
20,"Penny Penny",68,2750,"NCMS","W",2003
21,"Beverly Salvetti",65,2700,"FINM","W",2003
22,"Mary Katherine Vass",66,2515,"NCMS","W",2003
23,"Maria Byma",67,2475,"RINC","W",2003
24,"Nancy Rabin",65,2250,"UNAT","W",2003
25,"Tova Kopperud",65,2225,"WTMS","W",2003
25,"Juanita Hatlestad",69,2225,"ARKM","W",2003
27,"Susan George",69,2210,"PCAT","W",2003
28,"Beverly Underwood",68,2200,"IM","W",2003
29,"Mary Alexandre",67,2165,"TAM","W",2003
30,"Sharon Billeter",65,1760,"ARIZ","W",2003
31,"Liz Stock",65,1450,"RMM","W",2003
1,"Lavelle Stoinoff",70,3960,"MACO","W",2003
2,"Dionne Caldwell",70,3320,"NOVA","W",2003
3,"Joan Campbell",72,3255,"CATM","W",2003
4,"Nancy Durstein",73,3145,"CATM","W",2003
5,"Margaret Homans",70,3125,"FMM","W",2003
6,"Dolly Hinckley",72,3090,"NIAG","W",2003
7,"Barbara Callison",70,3055,"RINC","W",2003
8,"Ruth Aaron",73,2925,"1776","W",2003
9,"Ann Shenck Dallam",72,2905,"SDSM","W",2003
10,"D.J. Murray",73,2850,"HHAC","W",2003
11,"Mary Lou Mitchell",72,2825,"SPM","W",2003
12,"Marty Barry",70,2810,"RHMS","W",2003
13,"Sylvia Idelson",73,2805,"ADMS","W",2003
14,"Barbara Eisele",72,2750,"HHAC","W",2003
15,"Ann Lambertson",72,2745,"SMMM","W",2003
16,"Gloria Tolaro",72,2675,"UNAT","W",2003
17,"Janet Kavadas",71,2650,"PNA","W",2003
18,"Angie Sinacore",72,2545,"SPCO","W",2003
19,"Renee Protopapas",73,2470,"H2O","W",2003
20,"Marilyn Belson",73,2440,"CATM","W",2003
21,"Marianna Hagan",74,2420,"1776","W",2003
22,"Kathleen Penn",73,2300,"NCMS","W",2003
23,"Jane Wright",70,2225,"LOM","W",2003
24,"Katherine Heigham",74,1950,"NEM","W",2003
25,"JoAnne Young",70,1790,"NEM","W",2003
26,"Leola Albert",73,1585,"WTMS","W",2003
1,"Suzanne Graham",76,3015,"CONN","W",2003
2,"Peggy Sanborn",75,2885,"SBM","W",2003
3,"Nan Blackledge",78,2860,"RINC","W",2003
4,"Eloise Danto",75,2590,"RINC","W",2003
5,"Marie Brown",78,2570,"NEM","W",2003
6,"Bea Heim",77,2555,"TAM","W",2003
7,"Gladys Olsen",76,2510,"FMM","W",2003
8,"Regan Kenner",79,2450,"FMM","W",2003
9,"Betsy Austen",75,2420,"MACO","W",2003
9,"Opal Eddy",76,2420,"NET","W",2003
11,"Clara Sotak",78,2370,"IM","W",2003
12,"Phyllis Crockett",76,2250,"WCM","W",2003
13,"Helen Haight",75,2200,"SCCS","W",2003
13,"Corrinne Bressler",77,2200,"DAM","W",2003
15,"Ruth Sadler",76,2125,"REDT","W",2003
16,"Edith Anderson",76,2100,"SCCS","W",2003
17,"Muriel Dykema",76,2025,"ISF","W",2003
18,"Rita Printy",79,1790,"NEM","W",2003
19,"Shirley Hoffman",75,1635,"ARKM","W",2003
20,"Mary Cone",79,1000,"TAM","W",2003
1,"Bunny Cederlund",81,2755,"SPCO","W",2003
2,"Mary Stadig",81,2635,"NEM","W",2003
3,"Winnie Walter",81,2535,"CATM","W",2003
4,"June Reynolds",81,2440,"FMM","W",2003
5,"Priscilla Bergethon",80,2300,"CONN","W",2003
6,"Peggy Hughes",82,2075,"FMM","W",2003
7,"Edith Glusac",84,1850,"MICH","W",2003
8,"Mary Wixted",80,1700,"1776","W",2003
1,"Kay Schimpf",85,2240,"FMM","W",2003
2,"Gertrud Zint",85,2095,"FMM","W",2003
3,"Mary Lathram",87,2050,"DCM","W",2003
4,"Hilda Buel",88,1015,"SMMM","W",2003
1,"Andy Nonaka",23,5475,"WCM","M",2003
2,"Craig Charley",19,5240,"VMST","M",2003
3,"Christoph O'Donnell",24,5210,"NEM","M",2003
4,"Jim Nash",23,4930,"UCLA","M",2003
5,"Brian Rodde",23,4750,"UNAT","M",2003
6,"Patrick Morgan",23,4690,"ISF","M",2003
7,"Bryan Ward",23,4540,"ISF","M",2003
8,"Scott Monroe",24,4530,"UCLA","M",2003
8,"Joshua Fisher",23,4530,"NEM","M",2003
10,"Brandon Dervishian",23,4500,"HSNM","M",2003
11,"Chris Shaw",22,4485,"NEM","M",2003
12,"R.J. Talyor",24,4450,"ISF","M",2003
12,"Scott Blasingame",19,4450,"SCAM","M",2003
12,"Chris Condle",22,4450,"ISF","M",2003
15,"Michael McCollum",24,4330,"UCLA","M",2003
16,"Kieran Griffin",23,4300,"RMM","M",2003
16,"Andrew Joseph",24,4300,"ISF","M",2003
18,"Jason Speer",21,4275,"PNA","M",2003
19,"Andrew Kepple",23,4250,"NEM","M",2003
20,"Mike Ash",22,4245,"UCLA","M",2003
21,"Michael Froeberg",19,4225,"UCLA","M",2003
22,"Mathew Marlatt",22,4180,"DAM","M",2003
23,"James Samhouri",24,4095,"UCLA","M",2003
24,"Andy O'Malley",24,4000,"ISF","M",2003
25,"Kyle Smith",19,3965,"UCLA","M",2003
26,"David Blackwood",23,3905,"TGM","M",2003
27,"Peter Bermel",23,3860,"NEM","M",2003
28,"Phillip T. Andrews",19,3800,"PNA","M",2003
29,"David Wellman",20,3750,"OREG","M",2003
30,"David Kouba",23,3675,"WTMS","M",2003
31,"Alan Archambault",24,3665,"UCLA","M",2003
32,"Allen Rowin",23,3445,"UCLA","M",2003
33,"Brian Nelson",23,2895,"NEM","M",2003
34,"Kristofer Prepelica",24,2885,"NOVA","M",2003
35,"Mark Peters",24,2800,"AMS","M",2003
36,"Justin Radell",24,2390,"UCLA","M",2003
1,"Jason Eaddy",26,5850,"NEM","M",2003
2,"Matt Miller",26,5490,"UCLA","M",2003
3,"Adam Dawkins",27,5450,"ISF","M",2003
4,"Rick Osterberg",29,5405,"NEM","M",2003
5,"Mark O'Malley",26,5350,"ISF","M",2003
6,"Jeremy Delicino",25,5285,"UCLA","M",2003
7,"Stephan Joe",27,5155,"NEM","M",2003
8,"Tom Richner",28,5065,"UCLA","M",2003
9,"Staffan Westerberg",27,5015,"SCAM","M",2003
10,"Benjamin Christoffel",26,5000,"ISF","M",2003
11,"Barry Flightner",29,4950,"NEM","M",2003
12,"John Simmons",28,4940,"UCLA","M",2003
13,"Kau Liem",28,4910,"NEM","M",2003
14,"Robert Mackenzie",28,4900,"TAM","M",2003
15,"Dov Rothman",27,4870,"SCAM","M",2003
16,"Christopher Henry",29,4840,"TAM","M",2003
17,"Brian Fulling",27,4825,"MOST","M",2003
18,"Ryan Warren",28,4800,"ISF","M",2003
19,"Joshua Usdavin",26,4765,"CONN","M",2003
20,"James Sears",27,4720,"CGIS","M",2003
21,"Bryan DeGabriele",28,4700,"IAMA","M",2003
22,"Martin Henriksen",28,4690,"UCLA","M",2003
23,"Gian Scozzaro",28,4675,"NEM","M",2003
24,"Dirk Krause",27,4665,"CGIS","M",2003
25,"James Duff",26,4650,"UCLA","M",2003
26,"Todd Mitchell",26,4625,"TVM","M",2003
27,"Kris Grabarek",28,4600,"NEM","M",2003
28,"Timothy Caputo",28,4595,"NEM","M",2003
29,"Tad Kremen",26,4575,"UCLA","M",2003
30,"Jeffrey Maydak",29,4555,"GRIN","M",2003
31,"Robert Tarbell",27,4535,"NEM","M",2003
32,"Jeff Pickett",28,4520,"UCLA","M",2003
33,"Mark O'Malley",26,4500,"ISF","M",2003
33,"Daniel Ridosko",29,4500,"TVM","M",2003
33,"Benjamin Lo-Pinto",26,4500,"NEM","M",2003
36,"Dennis Mohagen",29,4490,"SCAM","M",2003
37,"Josh Gordon",29,4465,"GCMT","M",2003
38,"Michael Holm",29,4460,"NEM","M",2003
39,"Graeme Leiser",26,4445,"VMST","M",2003
40,"Sandro Occhilupo",29,4425,"METR","M",2003
41,"Mark Ellis",25,4420,"UCLA","M",2003
42,"Todd Dawkins",29,4405,"ISF","M",2003
43,"Joshua Wernig",25,4350,"NEM","M",2003
44,"Daniel Ebner",25,4315,"NEM","M",2003
45,"Carl Ericksson",26,4285,"UCLA","M",2003
46,"Paul Paston",27,4245,"UCLA","M",2003
47,"Quang Nguyen",29,4240,"TVM","M",2003
47,"Chris Candiello",29,4240,"NEM","M",2003
49,"Mark O'Malley",26,4200,"ISF","M",2003
50,"Eleazav Eskin",27,4135,"UCLA","M",2003
51,"Steven Furlanetto",26,4085,"NEM","M",2003
52,"Craig Stiff",28,4075,"TVM","M",2003
53,"Gregory Grossart",28,3980,"ISF","M",2003
54,"Onesimo de Mira",29,3975,"METR","M",2003
55,"Ethan Hugo",29,3950,"NEM","M",2003
56,"Scott Damrauer",26,3925,"NEM","M",2003
57,"Ed Hansen",28,3900,"UCLA","M",2003
58,"Marshall Hopkins",29,3815,"METR","M",2003
59,"Nicholas Christy",29,3780,"SCAM","M",2003
60,"Brian Lasky",29,3720,"UCLA","M",2003
61,"Brett Young",25,3640,"SDSM","M",2003
62,"David Dembowitz",28,3635,"NEM","M",2003
63,"Ken Kwa",29,3570,"NEM","M",2003
64,"Justin Dobbins",26,3555,"H2O","M",2003
65,"Jonathan Fischer",28,3525,"UCLA","M",2003
66,"Chris Straw",27,3465,"ISF","M",2003
67,"Francois Martin",26,3335,"METR","M",2003
68,"David Oppenheim",27,3325,"UCLA","M",2003
69,"Radford Hallman",25,3205,"UCLA","M",2003
70,"Jason Holland",27,2800,"BTAM","M",2003
1,"Blake Porch",31,5750,"MAM","M",2003
2,"William Riddell",34,5150,"NEM","M",2003
3,"Jeremy Houchens",32,5130,"ISF","M",2003
4,"Brad Schenfeld",31,5055,"UCLA","M",2003
5,"Mark Matheson",32,5050,"NIAG","M",2003
6,"Rob St. Jean",34,5045,"CFYM","M",2003
7,"Kevin Toolin",34,5005,"NEM","M",2003
8,"Kirk Nelson",32,4960,"PNA","M",2003
9,"Michael Yunker",33,4950,"NEM","M",2003
10,"Paul Cousineau",31,4915,"MVM","M",2003
11,"Jay Dixon",32,4895,"UCLA","M",2003
12,"Kiet Tran",31,4885,"SCAM","M",2003
13,"Alex Hall",31,4875,"UCLA","M",2003
14,"Patrick Sagisi",31,4850,"TOC","M",2003
15,"Eric Snowberg",32,4835,"RMM","M",2003
16,"Daniel Schar",32,4815,"UCLA","M",2003
17,"Martin Armstrong",32,4795,"VCM","M",2003
18,"David Kane",32,4700,"NEM","M",2003
18,"Ken Johnson",34,4700,"NEM","M",2003
20,"Kenneth Frost III",30,4695,"TAM","M",2003
21,"Geoff Hollywood",31,4690,"NEM","M",2003
22,"Richard Borry",32,4650,"SCAM","M",2003
23,"Steve Robling",32,4645,"PALM","M",2003
24,"Matt Craig",32,4630,"NEM","M",2003
25,"James Murphy",34,4610,"UCLA","M",2003
26,"Michael Bell",34,4605,"MICH","M",2003
27,"Doug Chuchro",34,4595,"SCAM","M",2003
27,"Peter Letendre",33,4595,"NEM","M",2003
29,"Cary Robinson",32,4575,"MINN","M",2003
30,"Christopher Randall",32,4570,"SCAM","M",2003
31,"Jeffrey Berridge",32,4555,"ISF","M",2003
32,"Mike Behrens",33,4485,"UCLA","M",2003
33,"Mark Goldman",31,4480,"NEM","M",2003
34,"David Forsee",33,4450,"ISF","M",2003
35,"Patrick Wen",30,4435,"UCLA","M",2003
36,"Peter Gill",31,4420,"NEM","M",2003
37,"Mason Ham",32,4390,"NEM","M",2003
38,"Andrew Kaltenbach",31,4350,"NIAG","M",2003
38,"Kevin Joubert",30,4350,"MERR","M",2003
40,"Nathan Sanford",33,4340,"OREG","M",2003
41,"Andrew Willett",32,4335,"METR","M",2003
42,"Tim Kulka",32,4310,"NEM","M",2003
43,"Charles Shaw",32,4295,"METR","M",2003
44,"Douglas Trumpey",32,4290,"ISF","M",2003
45,"Matt Purdy",33,4280,"SAWS","M",2003
46,"Marcio Maeda",32,4275,"NEM","M",2003
47,"Bradley Lawrence",33,4250,"WCM","M",2003
48,"Peter Cadwell",32,4200,"NEM","M",2003
49,"Mike McDermott",32,4165,"METR","M",2003
49,"Michale Schulman",33,4165,"SBM","M",2003
51,"Todd Lorenz",33,4120,"UCLA","M",2003
52,"Steven Veneman",33,4115,"NEM","M",2003
53,"Mark Logan",32,4100,"ISF","M",2003
54,"Gary Baker",34,4055,"MVM","M",2003
55,"Steven Nape",33,4025,"UNAT","M",2003
56,"Douglas Erickson",30,4020,"TAM","M",2003
57,"Ray Gaul",30,4005,"NEM","M",2003
58,"Dean Osterloh",32,4000,"CONN","M",2003
58,"Drew Helmer",32,4000,"FINS","M",2003
60,"Jay Friday",32,3985,"IAMA","M",2003
60,"Michael McNeill",31,3985,"METR","M",2003
62,"Rasmus Tamstore",30,3960,"UCLA","M",2003
63,"Al Prescott",34,3955,"NEM","M",2003
64,"Bryan Grillo",32,3930,"NEM","M",2003
65,"David Baron",33,3925,"BTAM","M",2003
66,"John Leonard",32,3920,"MOST","M",2003
67,"Daniel Canon",31,3900,"MERR","M",2003
68,"Ilya Chemakin",34,3895,"METR","M",2003
69,"Julio Morales",34,3885,"UCLA","M",2003
70,"Kame Kaneshiro",33,3825,"ETEX","M",2003
71,"Peter Pirnejad",32,3790,"DSSM","M",2003
72,"Terry McKeon",33,3775,"NEM","M",2003
73,"Andrew Dalton",30,3765,"ISF","M",2003
74,"Paul Perz",34,3750,"NEM","M",2003
75,"Eric Davis",31,3705,"GCMT","M",2003
76,"Michael McNeilly",32,3700,"NEM","M",2003
77,"Erik Tweed",34,3675,"HAQ","M",2003
78,"Samir Datt",31,3640,"H2O","M",2003
79,"Max Veltman",34,3625,"RGSC","M",2003
80,"Ty O'Kelly",32,3610,"WTMS","M",2003
81,"Xose Navarro",34,3585,"METR","M",2003
82,"Phillip Kraft",32,3575,"UCLA","M",2003
83,"Tod Minotti",34,3545,"NEM","M",2003
84,"Robert Spinosa",32,3535,"TAM","M",2003
85,"Dustin Baker",31,3490,"NEM","M",2003
86,"Wai Cheng",34,3460,"UCLA","M",2003
87,"Dheeraj Singal",34,3400,"H2O","M",2003
87,"Bobby Donaldson",33,3400,"DSSM","M",2003
89,"Mike McAveeney",33,3395,"NEM","M",2003
90,"Scott Dunlap",33,3385,"LOM","M",2003
91,"Bill Hall",34,3340,"NEM","M",2003
92,"Joe Disano",34,3310,"NEM","M",2003
93,"Gary Lombardo",31,3300,"NEM","M",2003
93,"Christopher Schultz",31,3300,"NEM","M",2003
95,"Nick Paquette",33,3275,"NEM","M",2003
96,"Michael Vitale",32,3195,"METR","M",2003
97,"William Carr",33,3185,"METR","M",2003
98,"Joe Traba",32,3155,"UCLA","M",2003
99,"Jordan Kortmansky",31,3145,"NEM","M",2003
100,"Matthew De Pollo",33,3125,"HLJ","M",2003
101,"Edward Merkling",34,3100,"ISF","M",2003
102,"Richard Wang",34,3095,"UCLA","M",2003
103,"Dave Javaheri",31,3050,"NEM","M",2003
104,"Jonathan Irlbeck",32,2900,"BTAM","M",2003
105,"Stephen Sarro",34,2655,"NEM","M",2003
1,"Mike Shaffer",37,5905,"VCM","M",2003
2,"Jeff Erwin",38,5775,"SAWS","M",2003
3,"Randy Eickhoff",37,5620,"UCLA","M",2003
4,"Tim Hedrick",39,5475,"VCM","M",2003
5,"Doug Stewart",38,5365,"OREG","M",2003
6,"Kurt Dickson",35,5325,"ARIZ","M",2003
7,"Todd Arris",37,5225,"TOC","M",2003
8,"Hardy Lussier",37,5220,"OREG","M",2003
9,"Bill Volckening",36,5075,"NEM","M",2003
10,"Todd Mercer",35,5045,"ISF","M",2003
11,"Steven Atkins",39,5025,"STAN","M",2003
11,"Matthew Gilson",35,5025,"NEM","M",2003
13,"Brian Rimel",36,5020,"SPM","M",2003
14,"Mike O'Brien",37,5010,"NOVA","M",2003
15,"Scott Frederick",36,5005,"DYNA","M",2003
16,"Peter Hastings",35,5000,"PALM","M",2003
17,"Phillip King",36,4925,"MACO","M",2003
18,"Ross Freese",39,4915,"MOVY","M",2003
19,"Drew Hayden",35,4850,"NEM","M",2003
20,"Duncan Ross",37,4835,"RHMS","M",2003
21,"Adam Mitchell",39,4820,"NEM","M",2003
22,"Jack Fabian",39,4810,"NEM","M",2003
22,"Paul Endres",39,4810,"SCAM","M",2003
24,"George Stark",37,4800,"ADMS","M",2003
25,"Gerald Anderson",38,4795,"DSSM","M",2003
26,"Will Neafsey",35,4790,"MICH","M",2003
27,"James Bledsoe",38,4770,"NEM","M",2003
28,"Michael Rossner",38,4750,"METR","M",2003
29,"Robert Higley",37,4745,"OREG","M",2003
30,"Rich Landry",38,4725,"NEM","M",2003
31,"Simon Thomas",38,4715,"TAM","M",2003
32,"Kevin Hunt",39,4710,"NEM","M",2003
33,"Simon Millar",36,4705,"UCLA","M",2003
34,"Mike Schiesl",36,4675,"NIAG","M",2003
35,"Kurt Baron",38,4650,"DSSM","M",2003
36,"John Parker",39,4640,"CRUZ","M",2003
37,"Scott Vankuilenburg",38,4630,"NEM","M",2003
38,"Steve Fredricks",37,4620,"TAM","M",2003
39,"Scott Hirose",36,4595,"METR","M",2003
40,"Matthew Armstrong",35,4590,"UCLA","M",2003
40,"Bob Glynn",37,4590,"WCM","M",2003
42,"Robert Brawley",39,4560,"NEM","M",2003
43,"Peter Doerner",39,4535,"NIAG","M",2003
44,"Brian Wannamaker",39,4530,"MACO","M",2003
45,"David Ager",36,4510,"NEM","M",2003
45,"Chad Young",38,4510,"UCLA","M",2003
47,"Michael Parry",38,4500,"CONN","M",2003
48,"William Murray",38,4485,"NIAG","M",2003
49,"Tom Latourrette",39,4470,"UCLA","M",2003
50,"Erich Rasimus",38,4430,"SMMM","M",2003
51,"Sherwick Min",36,4415,"MVM","M",2003
52,"Kevin McClanahan",38,4360,"UCLA","M",2003
52,"Ken Robertson",37,4360,"1776","M",2003
54,"Stirling Thomas",35,4355,"NEM","M",2003
55,"Erik Lange",35,4335,"VCM","M",2003
56,"John Doty",38,4325,"NEM","M",2003
57,"Henry Baker",35,4315,"NEM","M",2003
58,"Guy LaChance",39,4290,"NEM","M",2003
59,"William Wherritt",36,4280,"NOVA","M",2003
60,"Eric Hilger",35,4275,"UCLA","M",2003
60,"Roy Sikes",38,4275,"CRUZ","M",2003
62,"Jim Lasersohn",38,4250,"PNA","M",2003
63,"Demosthenes Peterson",38,4225,"UCLA","M",2003
64,"Mark Johnson",38,4150,"NEM","M",2003
65,"Mark MacNaughton",37,4145,"GCMT","M",2003
66,"Hayo Van Der Werf",35,4140,"AZC","M",2003
67,"Dominic Barth",39,4135,"NEM","M",2003
68,"Ewerton Madruga",36,4120,"CRUZ","M",2003
69,"Elvis Ruiz",39,4115,"MOST","M",2003
70,"Pedro Moreno",38,4110,"NEM","M",2003
70,"Kozo Suzuki",39,4110,"METR","M",2003
72,"James Stallard",39,4090,"METR","M",2003
73,"Mark Murphy",37,4085,"NEM","M",2003
74,"A.J. Coverdale",39,4075,"GCMT","M",2003
75,"Michael McDonnell",39,4065,"UNAT","M",2003
76,"David Blair",36,4050,"MOVY","M",2003
77,"Dennis Delaney",35,4035,"NEM","M",2003
78,"Russell Dorer",35,4010,"NEM","M",2003
79,"Utley Noble",39,4000,"MTMS","M",2003
80,"Michael Bailey",39,3995,"NEM","M",2003
81,"David Gingrich",39,3980,"NEM","M",2003
81,"Akiharu Miyagi",39,3980,"SC","M",2003
83,"Jeffery Brown",36,3960,"CGIS","M",2003
84,"Lieven Vandenberghe",38,3920,"UCLA","M",2003
85,"John Blaum",37,3900,"ADMS","M",2003
85,"Jim Kramer",36,3900,"ISF","M",2003
87,"Vic Fusilero",37,3895,"UCLA","M",2003
88,"Scott Lauer",39,3860,"NEM","M",2003
89,"Christopher Belton",36,3820,"METR","M",2003
90,"James Barton",38,3810,"ARKM","M",2003
91,"David Gingold",36,3805,"NEM","M",2003
92,"David Jones",38,3780,"ISF","M",2003
93,"Chris Sepe",36,3775,"TVM","M",2003
94,"Jonathan Lehrer",36,3765,"1776","M",2003
95,"Todd Saxton",39,3725,"ISF","M",2003
96,"Mark Reynolds",39,3715,"NEM","M",2003
97,"Robert Wittenbrink",39,3660,"BTAM","M",2003
97,"Ben Penglase",35,3660,"NEM","M",2003
99,"Mingwei Lee",38,3645,"METR","M",2003
99,"Chris Kattchee",39,3645,"SCAM","M",2003
101,"Charles Redington II",35,3625,"NEM","M",2003
102,"Randy Irwin",35,3610,"ISF","M",2003
102,"Robert Paterson",35,3610,"UCLA","M",2003
104,"John Anicetti",39,3600,"RHMS","M",2003
104,"Victor Maldonado",39,3600,"NEM","M",2003
106,"Russell Kneisley",36,3550,"BTAM","M",2003
107,"Frank Kjaersgaard",35,3540,"NEM","M",2003
108,"Vincent Antonelli",37,3520,"CONN","M",2003
109,"Mike Dankert",35,3500,"IAMA","M",2003
109,"Heriberto Delgado",39,3500,"SPCO","M",2003
111,"Freddy Sinche",36,3485,"METR","M",2003
112,"Guy Willey",37,3465,"METR","M",2003
113,"Charlie Abrahams",37,3350,"NEM","M",2003
114,"Brett Warner",37,3335,"GCMT","M",2003
114,"Langdon Himebaugh",36,3335,"MOST","M",2003
116,"Adam Snodgrass",36,3300,"NEM","M",2003
116,"Jon Terlouw",39,3300,"ARKM","M",2003
118,"David Monsees",39,3205,"NEM","M",2003
119,"Kent McFarland",36,3145,"NEM","M",2003
120,"Bret Swedeen",39,3110,"NEM","M",2003
121,"Jeffrey Morrissey",35,3105,"NEM","M",2003
122,"Andy Clifford",36,3100,"LOM","M",2003
122,"Jim Shuck",38,3100,"ISF","M",2003
124,"Guy Merchant",39,3075,"UCLA","M",2003
125,"James Muthig",38,3055,"NEM","M",2003
126,"Thomas Gathers",37,2850,"NEM","M",2003
127,"Loren Anderson",36,2700,"ISF","M",2003
128,"Jeffrey Caplan",38,2625,"DYNA","M",2003
129,"Matt McVicar",39,2620,"RRM","M",2003
130,"Ernest Tosh",36,2515,"UNAT","M",2003
131,"Patrick Gordan",38,2480,"LOM","M",2003
132,"Michael Carpenter",37,2250,"GRIN","M",2003
133,"Andrew Smoley",36,2175,"TVM","M",2003
1,"Jim Barber",43,5500,"ISF","M",2003
2,"Ed Gendreau",40,5445,"NEM","M",2003
3,"Tom Firstoe",42,5350,"TVM","M",2003
4,"Alexander Knibbs",43,5205,"COB","M",2003
4,"John Morgan",40,5205,"METR","M",2003
6,"Mike Keck",43,5200,"TOC","M",2003
6,"Gerry Rodrigues",40,5200,"UCLA","M",2003
8,"Frank Wuest",42,5160,"NEM","M",2003
9,"Randy Cox",40,5145,"STAN","M",2003
9,"Peter Macdonald",40,5145,"STAN","M",2003
11,"Doug Bosley",40,5135,"NEM","M",2003
12,"Robert Pugh",40,5090,"1776","M",2003
13,"Peter Neilley",42,5085,"NEM","M",2003
14,"Steve Wood",42,5080,"RIDG","M",2003
15,"Mark McLeod",44,5070,"GCMT","M",2003
16,"Jeff Moxie",44,5020,"DSSM","M",2003
17,"Bruce Kravitz",42,5010,"HOTS","M",2003
18,"Joe Delaney",41,4975,"TAM","M",2003
19,"Bill McCracken",41,4965,"TVM","M",2003
20,"Chris French",41,4955,"NEM","M",2003
21,"Michael Smith",41,4925,"ISF","M",2003
21,"Bob Tyler",40,4925,"NEM","M",2003
23,"Mark Alexander",44,4920,"NEM","M",2003
24,"Bill Ireland",43,4870,"SCAQ","M",2003
25,"John Geyer",41,4855,"LAMS","M",2003
26,"Daniel Wirls",42,4820,"CRUZ","M",2003
27,"Jim Mellon",40,4800,"HAQ","M",2003
28,"David Boudreau",44,4750,"GOLD","M",2003
29,"Jim Byers",41,4740,"NIAG","M",2003
30,"Barry Zipp",42,4735,"DYNA","M",2003
31,"Eric Dybdahl",42,4725,"PNA","M",2003
32,"Mike Lewis",42,4720,"GRIN","M",2003
33,"Kym Berman",43,4705,"NEM","M",2003
34,"Jack Hallahan",42,4675,"UNAT","M",2003
35,"Bob Benway",41,4670,"NEM","M",2003
36,"Kirk Hutchinson",42,4650,"NEM","M",2003
37,"Michael Hirst",42,4645,"NEM","M",2003
38,"Wadi Farach",41,4625,"DSSM","M",2003
39,"Bruce Johansson",41,4615,"NEM","M",2003
40,"Douglas Otto",43,4600,"MACO","M",2003
40,"Ron Gilloly",42,4600,"NEM","M",2003
42,"David Aschubert",41,4590,"NEM","M",2003
43,"Ray Gandy",41,4585,"NEM","M",2003
43,"Willing Biddle",41,4585,"CONN","M",2003
45,"Jeff Callas",42,4535,"NEM","M",2003
46,"Dale Jackson",41,4500,"MVM","M",2003
46,"Ron Niedrich",43,4500,"CRAQ","M",2003
48,"Vince Pollard",44,4475,"ISF","M",2003
49,"Wiley Kidd",42,4440,"METR","M",2003
50,"Tom Anderson",41,4415,"LOM","M",2003
50,"Stephen Fuselier",43,4415,"STAN","M",2003
52,"Steven Toschi",41,4400,"MAM","M",2003
53,"Chris Packard",44,4395,"METR","M",2003
54,"Chris Campbell",41,4390,"MVM","M",2003
55,"Brian Cummings",43,4385,"ISF","M",2003
56,"Jim Silk",43,4375,"TVM","M",2003
57,"Dave Oplinger",44,4350,"ISF","M",2003
57,"Tord Benner",43,4350,"NOVA","M",2003
59,"Gregory Blaine",44,4345,"LOM","M",2003
60,"Daniel Nardozzi",43,4335,"SPM","M",2003
60,"Greg Pottie",41,4335,"UCLA","M",2003
62,"Timothy Zadalis",43,4300,"NEM","M",2003
62,"David Van Der Zwan",40,4300,"OREG","M",2003
62,"Michael Wright",40,4300,"ISF","M",2003
62,"Peter Turner",43,4300,"SPCO","M",2003
62,"Steve Hugo",44,4300,"IAMA","M",2003
67,"David Cook",44,4295,"MINN","M",2003
68,"Steve White",42,4285,"H2O","M",2003
69,"Ian Maxtone-Graham",43,4280,"UCLA","M",2003
69,"Scott Tuttle",44,4280,"ISF","M",2003
71,"Mark Price",41,4250,"AVON","M",2003
72,"Steve Leath",42,4225,"ISF","M",2003
73,"Girard Hessling",43,4220,"CONN","M",2003
74,"Michael Johnston",40,4195,"SPM","M",2003
75,"Mike Dowd",44,4185,"MACO","M",2003
76,"Michael McAfee",41,4165,"NEM","M",2003
77,"William Heinemann",44,4160,"NIAG","M",2003
78,"Mark Bickford",44,4150,"PNA","M",2003
78,"Rob Swan",42,4150,"NEM","M",2003
80,"Scott Gordon",41,4140,"NEM","M",2003
81,"Kevin Colleran",40,4135,"SAWS","M",2003
82,"Galen Gawboy",41,4130,"NEM","M",2003
83,"Steve Willment",44,4125,"MVN","M",2003
84,"Paul Keyes",43,4100,"NEM","M",2003
84,"Kurt Stoll",43,4100,"TVM","M",2003
