"Place","Name","Club","Age","Distance","Gender","Year"
"40","Heather L Stone","SKY","31","3885","Women","2009"
"41","Tera J Stoner","ADMS","30","3875","Women","2009"
"42","Helen Czerski","NEM","30","3835","Women","2009"
"43","Kami R Whitney","WAVA","31","3825","Women","2009"
"43","Kealey M Sitler","OREG","31","3825","Women","2009"
"45","Katherine S Caldwell","DAM","33","3820","Women","2009"
"46","Cara H McAteer","TNYA","34","3780","Women","2009"
"47","Jayme Myers","DAM","33","3770","Women","2009"
"47","Mary H Singer","NITR","32","3770","Women","2009"
"49","Jenny M Holzaepfel","H2O","34","3755","Women","2009"
"50","Aubrey L Pauschert","WMAC","31","3750","Women","2009"
"51","Leanne Neal","OREG","31","3720","Women","2009"
"51","Reem N Agel","CSAM","32","3720","Women","2009"
"53","Ascia Eskin","UCLA","31","3715","Women","2009"
"54","Diana Church","SKY","30","3710","Women","2009"
"55","Suzy B Corriere","COLU","34","3700","Women","2009"
"56","Stephanie A Compean","MOST","30","3685","Women","2009"
"57","Juliet E Port","ISF","33","3675","Women","2009"
"58","Erika Arenas","UCLA","34","3630","Women","2009"
"59","Deborah L Stromberg","DAM","34","3610","Women","2009"
"60","Rachel F Cohen","REDT","30","3605","Women","2009"
"61","Carmel L Stewart","DAM","30","3600","Women","2009"
"62","Diane M Debrosse","ARKM","34","3590","Women","2009"
"63","Jaime L Wooten","SCA","31","3585","Women","2009"
"64","Laura A Reed","PNA","34","3570","Women","2009"
"65","Anne M Molenda","OREG","33","3535","Women","2009"
"65","Trish C Hipgrave","UNAT","33","3535","Women","2009"
"67","Julie Ann McCarthy","TOC","30","3530","Women","2009"
"68","Ann Michelle Ongerth","ECAM","34","3500","Women","2009"
"69","Gretchen J Wagner","NEM","33","3485","Women","2009"
"70","Jennifer A Hodges","PMST","34","3475","Women","2009"
"71","Kelly R Crowley","PCAM","31","3465","Women","2009"
"72","Anna Pena","METR","31","3455","Women","2009"
"73","Leslie A Holeman","DAM","33","3445","Women","2009"
"74","Virginia N Justus","MELO","33","3420","Women","2009"
"75","Melissa G Mc Intosh","SCA","33","3400","Women","2009"
"76","Mandy H Spitznagle","ISF","34","3380","Women","2009"
"76","Abbey C Scott","NEM","30","3380","Women","2009"
"78","Chanell M Tyhurst","DAM","34","3335","Women","2009"
"79","Carin M Christensen","ARKM","32","3330","Women","2009"
"80","Jackie I Chow","DAM","30","3325","Women","2009"
"81","Anne L Barnett","AKMS","30","3270","Women","2009"
"82","Marie‐Christine Vallet","DAM","31","3255","Women","2009"
"83","Alisha N Carr","DRM","31","3230","Women","2009"
"83","Karen Shapiro","DAM","33","3230","Women","2009"
"85","Megan J Mc Carthy","DAM","30","3220","Women","2009"
"86","Monica A Brookman","NEM","33","3205","Women","2009"
"87","Mary E Ho","CSAM","33","3175","Women","2009"
"88","Marta L Kirsis","TNYA","32","3135","Women","2009"
"89","Annette Roug","DAM","34","3120","Women","2009"
"90","Tina L Avelar","TOC","32","3115","Women","2009"
"91","Alli Moses","OREG","34","3095","Women","2009"
"92","Elizabeth G Cureington","WMST","31","2660","Women","2009"
"92","Jocelyn M Jocson","NOVA","34","2660","Women","2009"
"94","Rachel E Du Bose","DAM","30","2645","Women","2009"
"95","Madhuri Yechuri","MELO","31","2625","Women","2009"
"96","Heather J Kinney","DAM","32","2510","Women","2009"
"97","Sima Mohseni","DAM","31","1970","Women","2009"
"1","Laurie Z Dodd","UCLA","36","5275","Women","2009"
"2","Sara Q Nelson","LVM","36","5230","Women","2009"
"3","Dede T Griesbauer","NEM","38","5110","Women","2009"
"4","Alexandra Nieto","SKY","36","5020","Women","2009"
"5","Dana C Woody","NIAG","39","4950","Women","2009"
"6","Kira D Dale‐Pfisterer","SAWS","36","4925","Women","2009"
"7","Heidi Williams","NCMS","39","4885","Women","2009"
"8","Shannon D Wolford","TAM","36","4790","Women","2009"
"9","Jayna M Tomac","OREG","36","4720","Women","2009"
"10","Michelle C Deasy","TOC","36","4710","Women","2009"
"11","Heather R Lugassy","TAM","38","4580","Women","2009"
"11","Hannah Borgeson","TNYA","37","4580","Women","2009"
"13","Deborah W McFerron","TAM","39","4570","Women","2009"
"14","Karen Duggan","WCM","38","4565","Women","2009"
"15","Lee Anne Ghimenti","VCM","38","4550","Women","2009"
"16","Dale A LeClair","GOLD","39","4545","Women","2009"
"17","Britta A English","ISF","35","4500","Women","2009"
"18","Cynthia J Hertzer","CRUZ","39","4475","Women","2009"
"18","Paula M Texel","SPM","38","4475","Women","2009"
"20","Ann S Brewer","DRM","37","4415","Women","2009"
"21","Jennifer L Bauman","BERK","36","4410","Women","2009"
"22","Kristin J Wilkes","NEM","37","4335","Women","2009"
"22","Nancy G Prouty","MELO","37","4335","Women","2009"
"24","Elizabeth A Kooy","IM","37","4270","Women","2009"
"25","Lisa L Bennett","CMS","37","4265","Women","2009"
"26","Christa F Rogers","NCMS","35","4220","Women","2009"
"27","Colleen J Alderson","TNYA","37","4210","Women","2009"
"28","Elisabeth A Turnbull‐Brown","TNYA","36","4200","Women","2009"
"29","Amy B Swanson","TAM","35","4190","Women","2009"
"30","Nicole L Goebel","CRUZ","36","4185","Women","2009"
"31","Michele D Ignoffo","CRUZ","39","4180","Women","2009"
"32","Dana M Burkart","1776","37","4155","Women","2009"
"33","Nancy A Crecelius","WMST","39","4150","Women","2009"
"34","Lisa J Cloitre","NEM","36","4125","Women","2009"
"35","Barbara A Streater","VMST","37","4115","Women","2009"
"36","Amber B Rhett","SCAM","36","4110","Women","2009"
"37","Sarah T Clark","BERK","38","4100","Women","2009"
"37","Adina Kletter","MVM","35","4100","Women","2009"
"39","Barb McEahern","CMS","38","4090","Women","2009"
"40","Jasmine Bachtiger","SRM","39","4030","Women","2009"
"40","Melinda J Walters","OREG","38","4030","Women","2009"
"42","Maria C MacGreggor","MICH","38","4025","Women","2009"
"42","Nellie C Dyer","DAM","35","4025","Women","2009"
"44","Marfa K Weathers","SPAS","37","4000","Women","2009"
"45","Maxine J Braune","OREG","37","3985","Women","2009"
"46","Margaret ""Meg"" A Buerkel","NCMS","35","3980","Women","2009"
"47","Marion A Dorer","PNA","36","3975","Women","2009"
"48","Mary Eggers","NIAG","35","3960","Women","2009"
"49","Amy C King","FACT","39","3950","Women","2009"
"50","Elise Vonhousen","NEM","35","3945","Women","2009"
"51","Katherine Farnan","AMAM","37","3940","Women","2009"
"52","Trina M Ingole","SWOM","39","3900","Women","2009"
"53","Hilary T Roper","NEM","39","3890","Women","2009"
"54","Melinda J Menzer","UNAT","39","3880","Women","2009"
"55","Julie Harvey","MICH","38","3870","Women","2009"
"55","Amanda K Sanguinet","TOC","38","3870","Women","2009"
"57","Cassie A Nobbs","OREG","37","3855","Women","2009"
"58","MJ Slikas","IM","39","3850","Women","2009"
"58","Karen J Suskiewicz","SMMM","35","3850","Women","2009"
"60","Tiffany J Finley","CGCC","38","3845","Women","2009"
"61","Jane Kanarek","NEM","38","3780","Women","2009"
"61","Michelle A Orgill","CMS","37","3780","Women","2009"
"63","Heather K Barna","CRUZ","37","3765","Women","2009"
"64","Kristi M Eager","PNA","36","3715","Women","2009"
"65","Dawn C Franklin","NCMS","39","3710","Women","2009"
"66","Tana C Jackson","MVM","38","3705","Women","2009"
"67","Denise L Veenstra","NEM","39","3700","Women","2009"
"67","Cynthia M Smidt","OREG","39","3700","Women","2009"
"69","Shawn M Drennan","SCA","38","3680","Women","2009"
"70","Heidi L Loecke","MOVY","37","3675","Women","2009"
"70","Carolyn S Ruppel","CMYM","39","3675","Women","2009"
"72","Karen L Charney","DAM","39","3670","Women","2009"
"73","Molly McHugh","NEM","35","3665","Women","2009"
"74","Jane Woo","UNAT","39","3660","Women","2009"
"75","Michelle J Schroeder","SCA","37","3650","Women","2009"
"76","Shannon R Singer","PNA","38","3630","Women","2009"
"77","Suzanne F Dowling","MOST","39","3625","Women","2009"
"77","Veronica Morales","MOST","39","3625","Women","2009"
"79","Elva D Diaz","DAM","38","3595","Women","2009"
"80","Amy Talarico","NIAG","39","3575","Women","2009"
"81","Marcie Hawk","MOST","38","3525","Women","2009"
"81","Ellen Tobler","IM","37","3525","Women","2009"
"81","Eunice Y Kim","UCLA","36","3525","Women","2009"
"84","Miriam A Fisk","DAM","36","3500","Women","2009"
"84","Laura B Mathew","DAM","39","3500","Women","2009"
"86","Kim T Riley","HSNM","36","3490","Women","2009"
"87","Maureen Sullivan","TOC","36","3470","Women","2009"
"88","Andrea T Latell","VMST","35","3460","Women","2009"
"89","Susanna M Hunter","TNYA","36","3430","Women","2009"
"90","Mary G Tucker","SYSM","38","3425","Women","2009"
"91","Jennifer M Kimmich","NEM","37","3415","Women","2009"
"92","Jennifer P Thuillier","SCA","39","3405","Women","2009"
"93","Melissa Cabot","UCLA","37","3390","Women","2009"
"93","Angie L Lantagne","OREG","36","3390","Women","2009"
"95","Jennifer D DelColle","NEM","35","3375","Women","2009"
"95","Sherri J Branaman","ISF","37","3375","Women","2009"
"95","Lorena M Barrio","SCA","39","3375","Women","2009"
"98","Susan K Bale","OREG","39","3360","Women","2009"
"99","Muffin Camp","MOST","39","3350","Women","2009"
"100","Rhonda Orr","WMST","37","3325","Women","2009"
"101","Dana J Sutter","WMST","36","3320","Women","2009"
"102","Meg M Zachwieja","ISF","35","3300","Women","2009"
"103","Linda H Wong","UTAH","36","3295","Women","2009"
"104","Kendall C Essex","DAM","39","3285","Women","2009"
"105","Chandra C Kelley","MOST","35","3275","Women","2009"
"105","Sally W Atkins","NIAG","36","3275","Women","2009"
"105","Amy B McElroy","OREG","39","3275","Women","2009"
"108","Alison Burke","NEM","37","3270","Women","2009"
"108","Catherine A Mori","DAM","38","3270","Women","2009"
"110","Kathleen A McCormack","REDT","37","3260","Women","2009"
"111","Zoe C Johnson","UNAT","37","3250","Women","2009"
"112","Hilary A Justus","DRM","39","3230","Women","2009"
"113","Roberta L Smith","UNAT","35","3200","Women","2009"
"113","Julianna G Mears","OREG","39","3200","Women","2009"
"113","Kelly Crick","SCA","36","3200","Women","2009"
"116","Sandy Rhee","NEM","39","3195","Women","2009"
"117","Stacey Moffet","CMYM","39","3190","Women","2009"
"118","Merry C Henneberger","PNA","39","3160","Women","2009"
"118","Eva L Varga","OREG","36","3160","Women","2009"
"120","Laurie Belcher","SKY","39","3150","Women","2009"
"120","Wendy H Garland","ROSE","39","3150","Women","2009"
"122","Esther V Platsis","VMST","38","3145","Women","2009"
"123","Armandina Fernandez","MOST","36","3135","Women","2009"
"124","Robin R Woodward","ARKM","37","3125","Women","2009"
"125","Jennifer E Strelkauskas","OREG","37","3115","Women","2009"
"126","Kathi Mueller","PMST","38","3110","Women","2009"
"127","Stephanie Hoftyzer","DAM","39","3105","Women","2009"
"128","Jenny Davidson","TNYA","37","3095","Women","2009"
"129","Colleen A Labadie","SMMM","38","3080","Women","2009"
"130","Heidi G Pfeifer","DAM","39","3075","Women","2009"
"130","Tracy A De Wit","DAM","37","3075","Women","2009"
"130","Anne M Stark","TVM","39","3075","Women","2009"
"133","Kristine K Jackson","MOST","36","3060","Women","2009"
"134","Hery Kamimura","CRUZ","39","3050","Women","2009"
"135","Lisa A Haase","OREG","37","2990","Women","2009"
"136","Julie L Zimmerman","IM","39","2950","Women","2009"
"137","Shirley Gonzales","MOST","36","2935","Women","2009"
"138","Jeanie M Votava","PMST","39","2915","Women","2009"
"139","Shiryl White","NTEX","37","2790","Women","2009"
"140","Noelle L Dick","SKY","37","2770","Women","2009"
"141","Eva M Dopico‐Serantes","DAM","36","2730","Women","2009"
"142","Julia Craze","NCMS","39","2695","Women","2009"
"143","Renee Falemi","SKY","35","2655","Women","2009"
"144","Paula M Weeldreyer","PMST","35","2650","Women","2009"
"144","Sepi Banibashar","SCA","39","2650","Women","2009"
"146","Cynthia A Bennett","SKY","36","2615","Women","2009"
"147","Monika Winder","DAM","38","2580","Women","2009"
"148","Jennifer L Ellman","SCA","38","2500","Women","2009"
"148","Tonya T Mills","NCMS","38","2500","Women","2009"
"148","Amy S Burns","MICH","38","2500","Women","2009"
"151","Melinda Gyalay","CSAM","38","2450","Women","2009"
"151","Natalie Smolyak","COLU","39","2450","Women","2009"
"153","Teresa M King","DAM","39","2410","Women","2009"
"154","Anne W Stevens","ARKM","39","2000","Women","2009"
"1","Laurie Hug","1776","43","5105","Women","2009"
"2","Victoria L Rian","ISF","42","5030","Women","2009"
"3","Charlotte Petersen","SPM","44","5000","Women","2009"
"4","Susie Shuck","ISF","43","4765","Women","2009"
"5","Charlotte A Hollings","VMST","44","4725","Women","2009"
"6","Rebecca L Franklin","SQST","40","4675","Women","2009"
"6","Kirsten J Thompson","NEM","43","4675","Women","2009"
"8","Nicole L Vanderpoel","CMS","44","4625","Women","2009"
"9","Debbie M Santos","WCM","40","4575","Women","2009"
"10","Kerry L Frame","MICH","42","4550","Women","2009"
"10","Tina M Childress‐Brown","ISF","44","4550","Women","2009"
"12","Melissa A Kerker","ISF","44","4525","Women","2009"
"13","Marcia E Cleveland","IM","44","4515","Women","2009"
"14","Julie S Flores","CSAM","41","4470","Women","2009"
"15","Stephanie L Schultz","OREG","42","4450","Women","2009"
"16","Janet Harris","TNYA","43","4420","Women","2009"
"17","Christine Frederic","SMS","44","4415","Women","2009"
"18","Kelly S Oliner","SCA","41","4390","Women","2009"
"19","Lori S Leadbetter","SPM","43","4375","Women","2009"
"20","Laura Schreiner","OJAI","43","4330","Women","2009"
"21","Kristin A Aziz","GAJA","43","4305","Women","2009"
"22","Rebecca S Martin","UCLA","44","4300","Women","2009"
"23","Rachel L Demitrios","SCAM","43","4275","Women","2009"
"24","Fernette P Ramnath","SYSM","43","4270","Women","2009"
"24","Tiitta K Elias","MOST","41","4270","Women","2009"
"26","Stephanie D Couch","MELO","44","4250","Women","2009"
"26","Kristy Lawson","IVY","43","4250","Women","2009"
"28","Cathie G Marcolesco","YCMS","41","4240","Women","2009"
"29","Lisa N Repassy","SYSM","42","4225","Women","2009"
"29","Lori T Terlouw","ARKM","44","4225","Women","2009"
"31","Marta Bechhoefer","CRUZ","41","4220","Women","2009"
"31","Dawn Clark","SPM","44","4220","Women","2009"
"31","Elizabeth A Nilsen","CRUZ","40","4220","Women","2009"
"34","Lisa A Bongiovi","NEM","42","4215","Women","2009"
"35","Kristin M Hicks","NEM","40","4175","Women","2009"
"36","Renee S Quistorf","PNA","44","4170","Women","2009"
"36","Cynthia J Wyels","CSAM","44","4170","Women","2009"
"38","Pam Kimmel","SKY","44","4165","Women","2009"
"39","Ilyse L Hildebrand","ISF","41","4155","Women","2009"
"40","Kris Houchens","ISF","41","4150","Women","2009"
"41","Sheila Flanigan","NEM","44","4130","Women","2009"
"42","Melissa A Henry","MVN","43","4125","Women","2009"
"43","Karen K Gilligan","DAM","40","4075","Women","2009"
"44","Lynn Ascione","BERK","41","4060","Women","2009"
"45","Nicole David","DAM","40","4055","Women","2009"
"46","Laura S Jones","UNAT","43","4030","Women","2009"
"47","Cameron N Sullivan","TVM","40","4020","Women","2009"
"48","Terri O Wyels","DAM","40","4000","Women","2009"
"49","Robin P Segnitz","SKY","41","3990","Women","2009"
"49","Amy E Bielek","NMMS","42","3990","Women","2009"
"51","Susie Booth","ISF","40","3955","Women","2009"
"52","Jennifer R Phalen","SCAM","44","3950","Women","2009"
"53","Nancy E McElwain","SKY","42","3940","Women","2009"
"53","Cathy C Gainor","ANCM","41","3940","Women","2009"
"53","Michelle Ward","SKY","40","3940","Women","2009"
"56","Michelle A Behseresht","WMST","43","3935","Women","2009"
"57","Carol A Parise","SAC","42","3900","Women","2009"
"57","Karen W Halford","SPCO","42","3900","Women","2009"
"57","Katherine A Kardok","NEM","43","3900","Women","2009"
"60","Marybeth H Nunnery","NEM","43","3890","Women","2009"
"61","Charlotte C Plummer","CMS","43","3860","Women","2009"
"62","Kathy B Marsh","OREG","41","3855","Women","2009"
"63","Theresa K Brewer","ARKM","44","3825","Women","2009"
"64","Katherine P Rogers","PNA","41","3810","Women","2009"
"64","Phoebe P Gause","MESC","40","3810","Women","2009"
"66","Pamela P Martin","NEM","42","3805","Women","2009"
"67","Laura M Schuster","MVM","43","3800","Women","2009"
"67","Michelle L Goldberg","DAM","40","3800","Women","2009"
"67","Jane T Hoffman","DRM","40","3800","Women","2009"
"70","Kris Kendall","OREG","41","3795","Women","2009"
"71","Tracey L Bailey","SCMC","42","3775","Women","2009"
"72","Emily R Andrada‐Brown","DAM","40","3750","Women","2009"
"72","Karen Steward‐Nolan","IM","41","3750","Women","2009"
"74","Susan G Mackay","MESC","44","3740","Women","2009"
"74","Susan M Ehringer","SKY","40","3740","Women","2009"
"76","Kimberly S Edgar","NEM","44","3730","Women","2009"
"77","Helen S Singmaster","DAM","42","3725","Women","2009"
"78","Karen R Mackin","NEM","44","3710","Women","2009"
"78","Kay V Herrera","SPM","44","3710","Women","2009"
"80","Kelly Little","NTEX","44","3700","Women","2009"
"80","Cathy L Hallman‐Kenner","PALM","43","3700","Women","2009"
"82","Kari L Wilkinson","DAM","43","3695","Women","2009"
"83","Laura A Shafer","DAM","43","3690","Women","2009"
"84","Yvette H Indovina","NIAG","42","3675","Women","2009"
"85","Mary M Sylla","TAM","41","3665","Women","2009"
"86","Laura Malenke","IAMA","43","3645","Women","2009"
"86","Dawn P Elder","MOST","40","3645","Women","2009"
"88","Bonnie M Brown","SMMM","41","3635","Women","2009"
"89","Alanna K Gale","WMST","41","3630","Women","2009"
"90","Rhonda Litt","SCA","42","3625","Women","2009"
"91","Molly K Kincaid","ISF","41","3620","Women","2009"
"92","Heidi Ames","NEM","43","3605","Women","2009"
"93","Maureen E Flynn","NEM","44","3600","Women","2009"
"94","Ruth E Williams","TAM","40","3590","Women","2009"
"95","Caroline M Wessel","OREG","40","3570","Women","2009"
"95","Kirsten V Gilardi","DAM","43","3570","Women","2009"
"97","Laura Brainard","AKMS","41","3560","Women","2009"
"98","Jacqueline N Wursta","OREG","42","3550","Women","2009"
"98","Roberta Bardini","COLU","44","3550","Women","2009"
"98","Leann M Rossi","ART","42","3550","Women","2009"
"101","Jennifer A Wardell","OREG","40","3530","Women","2009"
"102","Jeanine Meyers","NTEX","44","3520","Women","2009"
"103","Susan P McKerns","VMST","44","3510","Women","2009"
"104","Mary Lynn G Hansen","COLU","42","3500","Women","2009"
"104","Natalie Janiszewski","CMYM","42","3500","Women","2009"
"104","Kyle H Weber","SCA","43","3500","Women","2009"
"107","Deb A Spencer","ARKM","43","3490","Women","2009"
"108","Cesilie Cocks","OREG","41","3485","Women","2009"
"109","Maura Dunnigan","CMYM","40","3480","Women","2009"
"110","Andrea M Timpeiro","ART","42","3475","Women","2009"
"110","Claudia I Fox","UCLA","40","3475","Women","2009"
"110","Irene K Pawley‐Kennedy","MICH","41","3475","Women","2009"
"113","Amber D Anthony","MOST","42","3435","Women","2009"
"114","Kristin L Shreeve","OREG","42","3405","Women","2009"
"115","Liz Bowen","DAM","42","3400","Women","2009"
"115","Angela Kozlowski","COLU","44","3400","Women","2009"
"117","Melissa E Forman","UCLA","43","3375","Women","2009"
"118","Carolyn A Placke","UNAT","44","3370","Women","2009"
"119","Heidi L Hutchinson","PNA","41","3350","Women","2009"
"119","Tammy Brennan","UNAT","41","3350","Women","2009"
"121","Theresa A Thompson","NAST","40","3325","Women","2009"
"122","Cheryl J O'dore","ISF","44","3300","Women","2009"
"123","Cherie D Adkins","MICH","40","3275","Women","2009"
"123","Elizabeth B Burton","GSM","43","3275","Women","2009"
"123","Roberta L Millstein","DAM","43","3275","Women","2009"
"126","Debbie E McKinney","AKMS","40","3260","Women","2009"
"127","Lucia Sorensen","DAM","44","3250","Women","2009"
"127","Amy S Winslow","DAM","41","3250","Women","2009"
"127","Maritza Cabezas","UCLA","42","3250","Women","2009"
"130","Flavia L Zappa","SPM","41","3235","Women","2009"
"131","Robyn A Popish","CMS","43","3220","Women","2009"
"131","Jaime K Mack","OREG","41","3220","Women","2009"
"133","Melissa A Collier","DAM","42","3200","Women","2009"
"133","Jocelyn E Piccone","DRM","44","3200","Women","2009"
"135","Nathalie Dulac","FCST","44","3190","Women","2009"
"136","Amy J Salisbury","LOM","43","3175","Women","2009"
"137","Robin P Cline","SKY","43","3150","Women","2009"
"138","Annette Presley","COM","42","3145","Women","2009"
"139","Lesa L Rathjen","MOST","44","3140","Women","2009"
"139","Margit A Brazda Poirier","NIAG","42","3140","Women","2009"
"139","Elizabeth H Engelskirchen","TAM","43","3140","Women","2009"
"142","Wendy J Freeland","ISF","43","3115","Women","2009"
"143","Carolyn Siker","ARKM","42","3095","Women","2009"
"144","Lana Lambert","PMST","41","3085","Women","2009"
"145","Gladis J Choueifati","FACT","43","3055","Women","2009"
"146","Jacqueline T Ahlborn","ISF","40","3050","Women","2009"
"146","Claudia A Costa","AGUA","44","3050","Women","2009"
"146","Gretchen A Cassidy","SKY","44","3050","Women","2009"
"149","Mary A Ott","ISF","40","3000","Women","2009"
"150","Stefanie W Hutchins","TERR","42","2975","Women","2009"
"150","Miyuki Miyagi","SC","44","2975","Women","2009"
"152","Jill D Thrasher","NIAG","41","2955","Women","2009"
"153","Kimberly A Gebauer","WMAC","41","2925","Women","2009"
"154","Mary E Kubat","NEM","42","2900","Women","2009"
"155","Anne G Bike","H2O","41","2895","Women","2009"
"156","Roberta K Varela‐Hein","MOST","44","2885","Women","2009"
"156","Anne M Herzberg","MOST","43","2885","Women","2009"
"158","Christi G Garcia","ISF","42","2875","Women","2009"
"159","Mei‐Hsin Kuo","ISF","40","2860","Women","2009"
"160","Amy J Jensen","PNA","40","2845","Women","2009"
"160","Susan Boswell","CMYM","44","2845","Women","2009"
"162","Christine Kuhn","SKY","42","2815","Women","2009"
"163","Christine A Schinker","WMAC","42","2800","Women","2009"
"164","LeAndra H Shepherd","BAFY","44","2775","Women","2009"
"165","Sari P Schechter","UCLA","43","2750","Women","2009"
"165","Sheri L Schauwecker","CSAM","42","2750","Women","2009"
"165","Christine M McAlarney","NCMS","43","2750","Women","2009"
"168","Katja Greve","DAM","43","2740","Women","2009"
"169","Maaike Visser","CRUZ","40","2730","Women","2009"
"170","Laura M Hays","ISF","44","2725","Women","2009"
"171","Jennifer Carlin‐Roth","FCST","40","2700","Women","2009"
"172","Lee Zinn","MOST","43","2630","Women","2009"
"173","Priscilla C O'Carroll","AGUA","42","2625","Women","2009"
"174","Ann M Palm","SCA","41","2600","Women","2009"
"175","Sharon P Sharp","ARKM","42","2550","Women","2009"
"176","Juliet M Szegedi","UCLA","44","2500","Women","2009"
"177","Janet Sussman","IM","44","2495","Women","2009"
"178","Stephanie M Margolin","TNYA","40","2450","Women","2009"
"179","Tamy F Holmes","SKY","41","2400","Women","2009"
"180","Barbara K Winrich","NEM","43","2335","Women","2009"
"181","Jenelle L Vierzbicki","UNAT","40","2325","Women","2009"
"182","Monica L Hirschberger","UCLA","44","2140","Women","2009"
"1","Andrea J Block","IM","47","5120","Women","2009"
"2","Denise H Brown","UNAT","49","5025","Women","2009"
"3","Juliana Nievergelt","NEM","48","4915","Women","2009"
"4","Vibeke L Swanson","1776","47","4885","Women","2009"
"5","Marguerite Meyer","TOC","49","4850","Women","2009"
"6","Lucille R Glassman","SPAS","45","4750","Women","2009"
"7","Kimberly D Elsbach","DAM","45","4735","Women","2009"
"8","Catheryne Biggs DiPrete","TAM","45","4635","Women","2009"
"9","Karen A Matson","OREG","45","4610","Women","2009"
"10","Liz A Huelsman","DRM","46","4600","Women","2009"
"11","Jana Matena","MELO","46","4590","Women","2009"
"11","Sharon L Blaha","DAM","48","4590","Women","2009"
"13","Susan B Lawson","GSM","49","4550","Women","2009"
"13","Kathleen M Steffe","CMS","46","4550","Women","2009"
"15","Heidi Kafka","IM","46","4545","Women","2009"
"16","Kimberly H Fitzgerald","WMAC","48","4540","Women","2009"
"17","Lida B Kuehn","ABM","45","4525","Women","2009"
"17","Arlene Delmage","OREG","46","4525","Women","2009"
"19","Dara Wilber","SMRT","49","4475","Women","2009"
"20","Sharon E Sander","MOST","46","4455","Women","2009"
"21","Betsy A Hanson","SBM","47","4450","Women","2009"
"22","Cindy Ciampa","SKY","48","4445","Women","2009"
"23","Sheryl L Scott","NEM","46","4430","Women","2009"
"24","Laura L Kaleel","SPM","48","4425","Women","2009"
"24","Susan R Ingraham","MOST","49","4425","Women","2009"
"26","Jeanne M Pettinichi","SWOM","46","4420","Women","2009"
"27","Lisa L Zedonis","ISF","47","4395","Women","2009"
"27","Lisa L Schoenneman","SCA","46","4395","Women","2009"
"29","Kathy L Garnier","CMS","48","4365","Women","2009"
"30","Nancy C Wright","DAM","47","4350","Women","2009"
"31","Lynda C Yancher","DAM","45","4340","Women","2009"
"32","Karen S Byer","ADMS","48","4335","Women","2009"
"33","Bobbi S Rudin","SCA","47","4325","Women","2009"
"34","Mary L Anders","ARKM","45","4310","Women","2009"
"35","MJ Caswell","OREG","47","4305","Women","2009"
"36","Kate C Christensen","TOC","48","4290","Women","2009"
"37","Annette Chinn","BEAR","47","4275","Women","2009"
"38","June C Hussey","SLN","47","4260","Women","2009"
"39","Kathryn Froehlich","IM","46","4250","Women","2009"
"39","Elaine J Debitetto","NEM","45","4250","Women","2009"
"41","Nancy M Tunstall","NEM","46","4240","Women","2009"
"42","Julie Martinez","LOM","46","4235","Women","2009"
"43","Pamela C Ronald","DAM","48","4230","Women","2009"
"44","Melanie J Dullea","CMS","47","4220","Women","2009"
"44","Mary J Kahn","DAM","49","4220","Women","2009"
"46","Kris A Denney","OREG","48","4190","Women","2009"
"47","Susan Torpy","HEAT","49","4185","Women","2009"
"47","Pam J Snider","OREG","47","4185","Women","2009"
"49","Terri L Tyynismaa","OREG","46","4180","Women","2009"
"49","Joni D Young","OREG","47","4180","Women","2009"
"51","Jane E Cheney","NEM","47","4165","Women","2009"
"52","Leslie G Craven","NEM","49","4150","Women","2009"
"52","Gale Berkowitz","ECAM","49","4150","Women","2009"
"54","Michele R Perret","SMS","48","4130","Women","2009"
"55","Becky L Klieman","PNA","45","4095","Women","2009"
"56","Sandy H Mitchel","ARIZ","49","4090","Women","2009"
"56","Lyn M Duncan","NEM","47","4090","Women","2009"
"58","Ann L Apple","UNAT","45","4085","Women","2009"
"59","Susan Kirk","BERK","48","4065","Women","2009"
"60","Denise Houchens","SMMM","47","4045","Women","2009"
"61","Julie A Langston","DAM","46","4010","Women","2009"
"61","Ann R Goodman","OREG","49","4010","Women","2009"
"61","Carol E Gassen","ISF","48","4010","Women","2009"
"64","Donna L Hooe","GAJA","46","4000","Women","2009"
"65","Melissa Dipple","SPM","48","3990","Women","2009"
"66","Stephanie A Koop","DAM","45","3985","Women","2009"
"67","Katherine M McAteer","ISF","45","3975","Women","2009"
"68","Phyllis Ho","METR","47","3965","Women","2009"
"68","Kelley A Ryan‐Warner","TAM","45","3965","Women","2009"
"70","Sandy D Seidel","UNAT","47","3950","Women","2009"
"71","Suzanne Grebe","MICH","47","3925","Women","2009"
"72","Mali A Apple","SRM","45","3920","Women","2009"
"73","Kris Speir","PNA","45","3915","Women","2009"
"74","Karin E Stokes","NEM","48","3910","Women","2009"
"75","Linda M Casillas","DAM","46","3900","Women","2009"
"75","Mary Ann Stich","TAM","47","3900","Women","2009"
"75","Anita M Parisi","ARKM","45","3900","Women","2009"
"78","Mary A Gibbs","VMST","49","3880","Women","2009"
"79","Ruth Niedrich","SMS","49","3870","Women","2009"
"80","Kay Armstrong","NMMS","47","3865","Women","2009"
"81","Anne‐France A Saillot","BERK","46","3850","Women","2009"
"82","Molly L Huff","NIAG","47","3825","Women","2009"
"82","Mary Ann Peterson","VMST","48","3825","Women","2009"
"84","Julie O Eakle","MOST","48","3815","Women","2009"
"84","Francine R Eide","PNA","48","3815","Women","2009"
"86","Meg D Sedlak","SCAM","46","3810","Women","2009"
